row_label_raw,row_label_full,col_0,31/12/2024,01/01/2024,numeric__31/12/2024,numeric__01/01/2024
Công ty TNHH Thương mại Hoàng Trung - KV2,Công ty TNHH Thương mại Hoàng Trung - KV2,Công ty TNHH Thương mại Hoàng Trung - KV2,209.586.273,71.584.654,209586273.0,71584654.0
Công ty TNHH DVTM TH Ngọc Ánh,Công ty TNHH DVTM TH Ngọc Ánh,Công ty TNHH DVTM TH Ngọc Ánh,534.378.099,445.266.337,534378099.0,445266337.0
Công ty TNHH Bình Huy Hoàng,Công ty TNHH Bình Huy Hoàng,Công ty TNHH Bình Huy Hoàng,-,453.145.917,,453145917.0
Công ty TNHH Thương Mại Lan Sơn,Công ty TNHH Thương Mại Lan Sơn,Công ty TNHH Thương Mại Lan Sơn,616.362.604,641.073.750,616362604.0,641073750.0
Công ty TNHH Thương mại Và Dịch vụ Thắng Thủy,Công ty TNHH Thương mại Và Dịch vụ Thắng Thủy,Công ty TNHH Thương mại Và Dịch vụ Thắng Thủy,166.763.746,63.721.101,166763746.0,63721101.0
Công ty TNHH Vận tải Việt Chiến,Công ty TNHH Vận tải Việt Chiến,Công ty TNHH Vận tải Việt Chiến,429.797.572,73.211.007,429797572.0,73211007.0
"Wala Wang investment Co., Ltd","Wala Wang investment Co., Ltd","Wala Wang investment Co., Ltd",86.656.357,86.656.357,86656357.0,86656357.0
CKL Food Industries Pte Ltd,CKL Food Industries Pte Ltd,CKL Food Industries Pte Ltd,6.470.962.806,4.269.047.506,6470962806.0,4269047506.0
"Fujiura Ltd, (Fujiura)","Fujiura Ltd, (Fujiura)","Fujiura Ltd, (Fujiura)",7.155.798.336,3.803.687.240,7155798336.0,3803687240.0
Các đối tượng khác,Các đối tượng khác,Các đối tượng khác,40.665.773.180,25.625.032.335,40665773180.0,25625032335.0
Cộng,Cộng,Cộng,56.336.078.973,35.532.426.204,56336078973.0,35532426204.0
