row_label_raw,row_label_full,col_0,Vốn góp của chủ sở hữu,Thặng dư vốn cổ phần,Cổ phiếu quỹ,Quỹ đầu tư phát triển,LNST chưa phân phối,numeric__Vốn góp của chủ sở hữu,numeric__Thặng dư vốn cổ phần,numeric__Cổ phiếu quỹ,numeric__Quỹ đầu tư phát triển,numeric__LNST chưa phân phối
Số dư tại 01/01/2023,Số dư tại 01/01/2023,Số dư tại 01/01/2023,3.569.399.550.000,353.499.663.780,(834.457.318.216),675.773.360.282,3.700.664.168.398,3569399550000.0,353499663780.0,-834457318216.0,675773360282.0,3700664168398.0
Tăng trong năm,Tăng trong năm,Tăng trong năm,-,-,-,38.602.307.567,2.183.465.275.447,,,,38602307567.0,2183465275447.0
Giảm trong năm,Giảm trong năm,Giảm trong năm,-,-,-,-,1.106.388.468.423,,,,,1106388468423.0
Số dư tại 31/12/2023,Số dư tại 31/12/2023,Số dư tại 31/12/2023,3.569.399.550.000,353.499.663.780,(834.457.318.216),714.375.667.849,4.777.740.975.422,3569399550000.0,353499663780.0,-834457318216.0,714375667849.0,4777740975422.0
Số dư tại 01/01/2024,Số dư tại 01/01/2024,Số dư tại 01/01/2024,3.569.399.550.000,353.499.663.780,(834.457.318.216),714.375.667.849,4.777.740.975.422,3569399550000.0,353499663780.0,-834457318216.0,714375667849.0,4777740975422.0
Tăng trong năm,Tăng trong năm,Tăng trong năm,107.081.980.000,175.368.158.646,-,65.503.958.263,2.376.694.252.532,107081980000.0,175368158646.0,,65503958263.0,2376694252532.0
Giảm trong năm,Giảm trong năm,Giảm trong năm,-,21.600.000,-,-,1.303.668.209.017,,21600000.0,,,1303668209017.0
Số dư tại 31/12/2024,Số dư tại 31/12/2024,Số dư tại 31/12/2024,3.676.481.530.000,528.846.222.426,(834.457.318.216),779.879.626.112,5.850.767.018.937,3676481530000.0,528846222426.0,-834457318216.0,779879626112.0,5850767018937.0
