row_label_raw,row_label_full,Hàng tồn kho,Phương pháp xác định giá trị,numeric__Phương pháp xác định giá trị
"Nguyên vật liệu, công cụ, dụng cụ và hàng hóa thiết bị xây dựng","Nguyên vật liệu, công cụ, dụng cụ và hàng hóa thiết bị xây dựng","Nguyên vật liệu, công cụ, dụng cụ và hàng hóa thiết bị xây dựng",- chi phí mua theo phương pháp bình quân gia quyền,
"Thành phẩm và chi phí sản xuất, kinh doanh dở dang","Thành phẩm và chi phí sản xuất, kinh doanh dở dang","Thành phẩm và chi phí sản xuất, kinh doanh dở dang",- giá vốn nguyên vật liệu và lao động trực tiếp cộng chi phí sản xuất chung có liên quan được phân bổ dựa trên mức độ hoạt động bình thường theo phương pháp thực tế đích danh,
