row_label_raw,row_label_full,col_0,Ngày 31 tháng 12năm 2023VND,Ngày 31 tháng 12năm 2022VND,numeric__Ngày 31 tháng 12năm 2023VND,numeric__Ngày 31 tháng 12năm 2022VND
Tiền mặt tại quỹ,Tiền mặt tại quỹ,Tiền mặt tại quỹ,38.911.209.169,31.822.665.780,38911209169.0,31822665780.0
Tiền gửi ngân hàng,Tiền gửi ngân hàng,Tiền gửi ngân hàng,629.356.056.550,529.329.145.501,629356056550.0,529329145501.0
Tiền đang chuyển,Tiền đang chuyển,Tiền đang chuyển,389.246.321.057,338.345.748.835,389246321057.0,338345748835.0
Các khoản tương đương tiền (*),Các khoản tương đương tiền (*),Các khoản tương đương tiền (*),3.726.000.000.000,1.307.000.000.000,3726000000000.0,1307000000000.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,4.783.513.586.776,2.206.497.560.116,4783513586776.0,2206497560116.0
