row_label_raw,row_label_full,col_0,Biên khả năng thanh toán (triệu VND),Biên khả năng thanh toán tối thiểu (triệu VND),Tỷ lệ biên khả năng thanh toán (%),numeric__Biên khả năng thanh toán (triệu VND),numeric__Biên khả năng thanh toán tối thiểu (triệu VND),numeric__Tỷ lệ biên khả năng thanh toán (%)
Bảo hiểm Bảo Việt,Bảo hiểm Bảo Việt,Bảo hiểm Bảo Việt,Bảo hiểm Bảo Việt,Bảo hiểm Bảo Việt,Bảo hiểm Bảo Việt,,,
Tại ngày 31/12/2023,Bảo hiểm Bảo Việt > Tại ngày 31/12/2023,Tại ngày 31/12/2023,2.505.378,1.727.629,145,2505378.0,1727629.0,145.0
Tại ngày 31/12/2022,Bảo hiểm Bảo Việt > Tại ngày 31/12/2022,Tại ngày 31/12/2022,2.542.189,1.665.420,152,2542189.0,1665420.0,152.0
Bảo Việt Nhân thọ,Bảo Việt Nhân thọ,Bảo Việt Nhân thọ,Bảo Việt Nhân thọ,Bảo Việt Nhân thọ,Bảo Việt Nhân thọ,,,
Tại ngày 31/12/2023,Bảo Việt Nhân thọ > Tại ngày 31/12/2023,Tại ngày 31/12/2023,8.168.958,7.859.688,104,8168958.0,7859688.0,104.0
Tại ngày 31/12/2022,Bảo Việt Nhân thọ > Tại ngày 31/12/2022,Tại ngày 31/12/2022,7.635.632,7.136.389,107,7635632.0,7136389.0,107.0
