row_label_raw,row_label_full,col_0,Cho năm tài chínhkết thúc ngày 31tháng 12 năm 2023VND,Cho năm tài chínhkết thúc ngày 31tháng 12 năm 2022VND,numeric__Cho năm tài chínhkết thúc ngày 31tháng 12 năm 2023VND,numeric__Cho năm tài chínhkết thúc ngày 31tháng 12 năm 2022VND
Lãi tiền gửi,Lãi tiền gửi,Lãi tiền gửi,8.641.747.883.694,5.455.672.102.452,8641747883694.0,5455672102452.0
"Lãi đầu tư trái phiếu, kỳ phiếu, tín phiếu","Lãi đầu tư trái phiếu, kỳ phiếu, tín phiếu","Lãi đầu tư trái phiếu, kỳ phiếu, tín phiếu",3.941.112.151.728,3.466.408.455.403,3941112151728.0,3466408455403.0
Thu nhập từ tạm ứng giá trị hoàn lại,Thu nhập từ tạm ứng giá trị hoàn lại,Thu nhập từ tạm ứng giá trị hoàn lại,371.676.303.235,281.878.326.579,371676303235.0,281878326579.0
Cổ tức được chia,Cổ tức được chia,Cổ tức được chia,169.375.310.172,123.646.234.921,169375310172.0,123646234921.0
Lãi chênh lệch tỷ giá,Lãi chênh lệch tỷ giá,Lãi chênh lệch tỷ giá,21.115.984.424,23.647.096.765,21115984424.0,23647096765.0
"Lãi đầu tư, kinh doanh chứng khoán","Lãi đầu tư, kinh doanh chứng khoán","Lãi đầu tư, kinh doanh chứng khoán",50.244.753.336,244.217.942.287,50244753336.0,244217942287.0
Doanh thu hoạt động tài chính khác,Doanh thu hoạt động tài chính khác,Doanh thu hoạt động tài chính khác,348.093.957.680,326.914.358.342,348093957680.0,326914358342.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,13.543.366.344.269,9.922.384.516.749,13543366344269.0,9922384516749.0
