row_label_raw,row_label_full,Thuế suất thuế TNDN sử dụng để xác định giá trị tài sản thuế thu nhập hoãn lại,Ngày 31 tháng 12năm 2023VND > 20%,Ngày 31 tháng 12năm 2022VND > 20%,numeric__Ngày 31 tháng 12năm 2023VND > 20%,numeric__Ngày 31 tháng 12năm 2022VND > 20%
Các khoản chênh lệch tạm thời được khấu trừ Trong đó:,Các khoản chênh lệch tạm thời được khấu trừ Trong đó:,Các khoản chênh lệch tạm thời được khấu trừ Trong đó:,57.029.356.341,88.881.554.731,57029356341.0,88881554731.0
- Hoa hồng phải trả trên phí bảo hiểm phải thu,- Hoa hồng phải trả trên phí bảo hiểm phải thu,- Hoa hồng phải trả trên phí bảo hiểm phải thu,39.897.800.186,39.637.427.789,39897800186.0,39637427789.0
- Chi phí dự phòng thu hồi các khoản hoa hồng,- Chi phí dự phòng thu hồi các khoản hoa hồng,- Chi phí dự phòng thu hồi các khoản hoa hồng,-,32.112.570.787,,32112570787.0
- Khác,- Khác,- Khác,17.131.556.155,17.131.556.155,17131556155.0,17131556155.0
Tài sản thuế thu nhập hoãn lại,Tài sản thuế thu nhập hoãn lại,Tài sản thuế thu nhập hoãn lại,11.405.871.268,17.776.310.946,11405871268.0,17776310946.0
