row_label_raw,row_label_full,col_0,Cho năm tài chínhkết thúc ngày 31tháng 12 năm 2023VND,Cho năm tài chínhkết thúc ngày 31tháng 12 năm 2022VND,numeric__Cho năm tài chínhkết thúc ngày 31tháng 12 năm 2023VND,numeric__Cho năm tài chínhkết thúc ngày 31tháng 12 năm 2022VND
Chi khen thưởng và hỗ trợ đại lý,Chi khen thưởng và hỗ trợ đại lý,Chi khen thưởng và hỗ trợ đại lý,1.035.913.430.655,2.225.832.769.599,1035913430655.0,2225832769599.0
Chi đào tạo đại lý,Chi đào tạo đại lý,Chi đào tạo đại lý,46.725.064.676,43.315.065.028,46725064676.0,43315065028.0
Chi phí tuyển dụng,Chi phí tuyển dụng,Chi phí tuyển dụng,11.387.583.568,12.757.537.546,11387583568.0,12757537546.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,1.094.026.078.899,2.281.905.372.173,1094026078899.0,2281905372173.0
