row_label_raw,row_label_full,col_0,Cho năm tài chínhkết thúc ngày 31tháng 12 năm 2023VND,Cho năm tài chínhkết thúc ngày 31tháng 12 năm 2022VND,numeric__Cho năm tài chínhkết thúc ngày 31tháng 12 năm 2023VND,numeric__Cho năm tài chínhkết thúc ngày 31tháng 12 năm 2022VND
Chênh lệch tỷ giá,Chênh lệch tỷ giá,Chênh lệch tỷ giá,37.215.728.051,39.866.199.852,37215728051.0,39866199852.0
Chi phí repo và lãi vay,Chi phí repo và lãi vay,Chi phí repo và lãi vay,1.777.742.465.476,732.426.110.365,1777742465476.0,732426110365.0
Trả lãi cho chủ hợp đồng,Trả lãi cho chủ hợp đồng,Trả lãi cho chủ hợp đồng,350.060.365.200,293.750.624.001,350060365200.0,293750624001.0
Lỗ từ hoạt động kinh doanh chứng khoán,Lỗ từ hoạt động kinh doanh chứng khoán,Lỗ từ hoạt động kinh doanh chứng khoán,58.368.273.667,56.775.770.359,58368273667.0,56775770359.0
Chi phí dự phòng,Chi phí dự phòng,Chi phí dự phòng,41.549.887.260,337.631.426.584,41549887260.0,337631426584.0
Các chi phí khác,Các chi phí khác,Các chi phí khác,561.986.714.320,379.810.554.165,561986714320.0,379810554165.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,2.826.923.433.974,1.840.260.685.326,2826923433974.0,1840260685326.0
