row_label_raw,row_label_full,col_0,Ngày 31 tháng 12 năm 2023 > Giá gốc,Ngày 31 tháng 12 năm 2023 > Giá trị ghi số(sau khi trích lập dự phòng),Ngày 31 tháng 12 năm 2022 > Giá gốc,Ngày 31 tháng 12 năm 2022 > Giá trị ghi số(sau khi trích lập dự phòng),numeric__Ngày 31 tháng 12 năm 2023 > Giá gốc,numeric__Ngày 31 tháng 12 năm 2023 > Giá trị ghi số(sau khi trích lập dự phòng),numeric__Ngày 31 tháng 12 năm 2022 > Giá gốc,numeric__Ngày 31 tháng 12 năm 2022 > Giá trị ghi số(sau khi trích lập dự phòng)
Công ty Cổ phần Tập đoàn SSG,Công ty Cổ phần Tập đoàn SSG,Công ty Cổ phần Tập đoàn SSG,225.000.000.000,225.000.000.000,225.000.000.000,225.000.000.000,225000000000.0,225000000000.0,225000000000.0,225000000000.0
Công ty Cổ phần Tập đoàn Công nghệ CMC,Công ty Cổ phần Tập đoàn Công nghệ CMC,Công ty Cổ phần Tập đoàn Công nghệ CMC,144.000.000.000,144.000.000.000,144.000.000.000,144.000.000.000,144000000000.0,144000000000.0,144000000000.0,144000000000.0
Công ty Cổ phần Nhiệt điện Hải Phòng,Công ty Cổ phần Nhiệt điện Hải Phòng,Công ty Cổ phần Nhiệt điện Hải Phòng,125.000.000.000,125.000.000.000,125.000.000.000,125.000.000.000,125000000000.0,125000000000.0,125000000000.0,125000000000.0
"Dự án Tháp Tài chính Quốc tế (""IFT"")","Dự án Tháp Tài chính Quốc tế (""IFT"")","Dự án Tháp Tài chính Quốc tế (""IFT"")",169.568.086.825,169.568.086.825,168.636.311.194,168.636.311.194,169568086825.0,169568086825.0,168636311194.0,168636311194.0
Tổng Công ty Máy động lực và Máy nông nghiệp Việt Nam,Tổng Công ty Máy động lực và Máy nông nghiệp Việt Nam,Tổng Công ty Máy động lực và Máy nông nghiệp Việt Nam,139.286.072.835,111.218.167.989,139.286.072.835,129.110.854.000,139286072835.0,111218167989.0,139286072835.0,129110854000.0
Công ty Cổ phần Xuân Hòa Việt Nam,Công ty Cổ phần Xuân Hòa Việt Nam,Công ty Cổ phần Xuân Hòa Việt Nam,76.955.427.276,59.943.999.984,126.344.202.048,126.344.202.048,76955427276.0,59943999984.0,126344202048.0,126344202048.0
Khác,Khác,Khác,260.594.155.871,214.492.454.746,260.594.155.873,211.104.942.439,260594155871.0,214492454746.0,260594155873.0,211104942439.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,1.140.403.742.807,1.049.222.709.544,1.188.860.741.950,1.129.196.309.681,1140403742807.0,1049222709544.0,1188860741950.0,1129196309681.0
