row_label_raw,row_label_full,col_0,Cho năm tài chínhkết thúc ngày 31tháng 12 năm 2023VND,Cho năm tài chínhkết thúc ngày 31tháng 12 năm 2022VND,numeric__Cho năm tài chínhkết thúc ngày 31tháng 12 năm 2023VND,numeric__Cho năm tài chínhkết thúc ngày 31tháng 12 năm 2022VND
Chi đề phòng hạn chế tổn thất,Chi đề phòng hạn chế tổn thất,Chi đề phòng hạn chế tổn thất,47.345.736.119,56.191.901.288,47345736119.0,56191901288.0
"Chi giám định, chi đánh giá rủi ro đối tượngđược bảo hiểm, chi khác","Chi giám định, chi đánh giá rủi ro đối tượngđược bảo hiểm, chi khác","Chi giám định, chi đánh giá rủi ro đối tượngđược bảo hiểm, chi khác",155.253.902.754,195.818.260.660,155253902754.0,195818260660.0
Chi nhận tái bảo hiểm khác,Chi nhận tái bảo hiểm khác,Chi nhận tái bảo hiểm khác,2.493.534.052,2.667.548.109,2493534052.0,2667548109.0
Chi đại lý bảo hiểm và các khoản chi khác,Chi đại lý bảo hiểm và các khoản chi khác,Chi đại lý bảo hiểm và các khoản chi khác,333.609.175.921,340.690.558.715,333609175921.0,340690558715.0
Chi khác hoạt động kinh doanh bảo hiểm phânbỗ từ chi quản lý và các khoản chi khác,Chi khác hoạt động kinh doanh bảo hiểm phânbỗ từ chi quản lý và các khoản chi khác,Chi khác hoạt động kinh doanh bảo hiểm phânbỗ từ chi quản lý và các khoản chi khác,1.024.292.554.325,1.012.523.718.453,1024292554325.0,1012523718453.0
Chi nộp quỹ bảo vệ người được bảo hiểm,Chi nộp quỹ bảo vệ người được bảo hiểm,Chi nộp quỹ bảo vệ người được bảo hiểm,-,15.270.578.117,,15270578117.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,1.562.994.903.171,1.623.162.565.342,1562994903171.0,1623162565342.0
