row_label_raw,row_label_full,col_0,Cho năm tài chínhkết thúc ngày 31tháng 12 năm 2023VND,Cho năm tài chínhkết thúc ngày 31tháng 12 năm 2022VND,numeric__Cho năm tài chínhkết thúc ngày 31tháng 12 năm 2023VND,numeric__Cho năm tài chínhkết thúc ngày 31tháng 12 năm 2022VND
Chi phí thuế TNDN hiện hành,Chi phí thuế TNDN hiện hành,Chi phí thuế TNDN hiện hành,372.973.834.582,383.042.077.773,372973834582.0,383042077773.0
Chi phí thuế TNDN hoãn lại,Chi phí thuế TNDN hoãn lại,Chi phí thuế TNDN hoãn lại,3.335.621.421,1.515.105.473,3335621421.0,1515105473.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,376.309.456.003,384.557.183.246,376309456003.0,384557183246.0
