row_label_raw,row_label_full,col_0,Bảng cân đối kế toán hợp nhất,Bảng cân đối kế toán hợp nhất_1,Báo cáo kết quả hoạt động kinh doanh hợp nhất,Báo cáo kết quả hoạt động kinh doanh hợp nhất_1,numeric__Bảng cân đối kế toán hợp nhất,numeric__Bảng cân đối kế toán hợp nhất_1,numeric__Báo cáo kết quả hoạt động kinh doanh hợp nhất,numeric__Báo cáo kết quả hoạt động kinh doanh hợp nhất_1
,,,Ngày 31 tháng12 năm 2023VND,Ngày 31 tháng12 năm 2022VND,Cho năm tài chính kết thúc ngày 31 tháng 12 năm2023VND,Cho năm tài chính kết thúc ngày 31 tháng 12 năm2022VND,,,,
Tài sản thuế thu nhập hoãn lại,Tài sản thuế thu nhập hoãn lại,Tài sản thuế thu nhập hoãn lại,11.405.871.268,17.776.310.946,(6.370.439.678),(638.235.868),11405871268.0,17776310946.0,-6370439678.0,-638235868.0
Thuế thu nhập hoãn lại phải trả,Thuế thu nhập hoãn lại phải trả,Thuế thu nhập hoãn lại phải trả,(1.805.789.963),(4.840.608.220),3.034.818.257,(876.869.605),-1805789963.0,-4840608220.0,3034818257.0,-876869605.0
Chi phí thuế thu nhập hoãn lại tính vào kết quả kinh doanh hợp nhất,Chi phí thuế thu nhập hoãn lại tính vào kết quả kinh doanh hợp nhất,Chi phí thuế thu nhập hoãn lại tính vào kết quả kinh doanh hợp nhất,,,(3.335.621.421),(1.515.105.473),,,-3335621421.0,-1515105473.0
