row_label_raw,row_label_full,col_0,col_1,2019 triệu đồng,2018 triệu đồng(trình bày lai),numeric__col_1,numeric__2019 triệu đồng,numeric__2018 triệu đồng(trình bày lai)
I.,I.,I.,"Tổng số cán bộ, công nhân viên (người) (*)",22.331,22.618,,22331.0,22618.0
II.,II.,II.,Thu nhập của nhân viên (Triệu đồng),,,,,
II.,II. > II.,II.,1. Tổng quỹ lương,7.419.278,5.515.510,,7419278.0,5515510.0
II.,II. > II.,II.,2. Thu nhập khác,303.402,295.428,,303402.0,295428.0
II.,II. > II.,II.,3. Tổng thu nhập (1+2),7.722.680,5.810.938,,7722680.0,5810938.0
II.,II. > II.,II.,4. Tiền lương bình quân tháng (**),"27,87","20,52",,27.87,20.52
II.,II. > II.,II.,5. Thu nhập bình quân tháng (**),"29,01","21,62",,29.01,21.62
