row_label_raw,row_label_full,col_0,Ngày 31 tháng 12năm 2019triệu đồng,Ngày 31 tháng 12năm 2018triệu đồng(trình bày lại),numeric__Ngày 31 tháng 12năm 2019triệu đồng,numeric__Ngày 31 tháng 12năm 2018triệu đồng(trình bày lại)
Vật liệu và công cụ,Vật liệu và công cụ,Vật liệu và công cụ,103.458,140.964,103458.0,140964.0
Chi phí trả trước chờ phân bổ,Chi phí trả trước chờ phân bổ,Chi phí trả trước chờ phân bổ,2.701.001,2.764.618,2701001.0,2764618.0
Tải sản Có khác,Tải sản Có khác,Tải sản Có khác,139.249,124.226,139249.0,124226.0
,,,2.943.708,3.029.808,2943708.0,3029808.0
