row_label_raw,row_label_full,Đầu tư vào công ty con (Thuyết minh số 13.1) > Vốn góp liên doanh (Thuyết minh số 13.2),Ngày 31 tháng 12năm 2019triệu đồng > 4.040.032 > 1.688.788,Ngày 31 tháng 12năm 2018triệu đồng > 4.590.032 > 1.688.788,numeric__Ngày 31 tháng 12năm 2019triệu đồng > 4.040.032 > 1.688.788,numeric__Ngày 31 tháng 12năm 2018triệu đồng > 4.590.032 > 1.688.788
Đầu tư dài hạn khác,Đầu tư dài hạn khác,Đầu tư dài hạn khác,22.962,170.955,22962.0,170955.0
,,,5.751.782,6.449.775,5751782.0,6449775.0
