row_label_raw,row_label_full,Bên liên quan > Ngân hàng Nhà nước Việt Nam,Quan hệ > Chủ sở hữu và Cơ quan quản lý trực tiếp,Các giao dịch > Tăng tiền gửi tại NHNN > Giảm tiền vay NHNN,2019 triệu đồng > 1.688.714 > (777.783),2018 triệu đồng > 2.414.131 > (712.764),numeric__Quan hệ > Chủ sở hữu và Cơ quan quản lý trực tiếp,numeric__Các giao dịch > Tăng tiền gửi tại NHNN > Giảm tiền vay NHNN,numeric__2019 triệu đồng > 1.688.714 > (777.783),numeric__2018 triệu đồng > 2.414.131 > (712.764)
Các công ty con/Ngân hàng con/Ngân hàng liên doanh,Các công ty con/Ngân hàng con/Ngân hàng liên doanh,Các công ty con/Ngân hàng con/Ngân hàng liên doanh,Các công ty con/Ngân hàng con/Ngân hàng liên doanh,Tăng tiền gửi của Ngân hàng,3.177.313,741.050,,,3177313.0,741050.0
Các công ty con/Ngân hàng con/Ngân hàng liên doanh,Các công ty con/Ngân hàng con/Ngân hàng liên doanh,Các công ty con/Ngân hàng con/Ngân hàng liên doanh,Các công ty con/Ngân hàng con/Ngân hàng liên doanh,Giảm tiền vay Ngân hàng,(12.000),(147.200),,,-12000.0,-147200.0
Các công ty con/Ngân hàng con/Ngân hàng liên doanh,Các công ty con/Ngân hàng con/Ngân hàng liên doanh,Các công ty con/Ngân hàng con/Ngân hàng liên doanh,Các công ty con/Ngân hàng con/Ngân hàng liên doanh,Tăng lãi dự thu,2.660,1.122,,,2660.0,1122.0
Các công ty con/Ngân hàng con/Ngân hàng liên doanh,Các công ty con/Ngân hàng con/Ngân hàng liên doanh,Các công ty con/Ngân hàng con/Ngân hàng liên doanh,Các công ty con/Ngân hàng con/Ngân hàng liên doanh,Tăng/(Giám) tiền gửi tại Ngân hàng,3.616.524,(1.042.092),,,3616524.0,-1042092.0
Các công ty con/Ngân hàng con/Ngân hàng liên doanh,Các công ty con/Ngân hàng con/Ngân hàng liên doanh,Các công ty con/Ngân hàng con/Ngân hàng liên doanh,Các công ty con/Ngân hàng con/Ngân hàng liên doanh,Tăng lãi dự trả,1.055,3.044,,,1055.0,3044.0
Các công ty con/Ngân hàng con/Ngân hàng liên doanh,Các công ty con/Ngân hàng con/Ngân hàng liên doanh,Các công ty con/Ngân hàng con/Ngân hàng liên doanh,Các công ty con/Ngân hàng con/Ngân hàng liên doanh,Doanh thu lãi tiền vay,49.353,36.797,,,49353.0,36797.0
Các công ty con/Ngân hàng con/Ngân hàng liên doanh,Các công ty con/Ngân hàng con/Ngân hàng liên doanh,Các công ty con/Ngân hàng con/Ngân hàng liên doanh,Các công ty con/Ngân hàng con/Ngân hàng liên doanh,Doanh thu lãi tiền gửi,75.102,67.722,,,75102.0,67722.0
Các công ty con/Ngân hàng con/Ngân hàng liên doanh,Các công ty con/Ngân hàng con/Ngân hàng liên doanh,Các công ty con/Ngân hàng con/Ngân hàng liên doanh,Các công ty con/Ngân hàng con/Ngân hàng liên doanh,Chi phí lãi tiền gửi,(31.037),(41.702),,,-31037.0,-41702.0
