row_label_raw,row_label_full,col_0,2019 triệu đồng,2018 triệu đồng,numeric__2019 triệu đồng,numeric__2018 triệu đồng
Thu nhập từ hoạt động kinh doanh ngoại hối,Thu nhập từ hoạt động kinh doanh ngoại hối,Thu nhập từ hoạt động kinh doanh ngoại hối,2.374.698,1.710.030,2374698.0,1710030.0
Thu từ kinh doanh ngoại tệ,Thu từ kinh doanh ngoại tệ,Thu từ kinh doanh ngoại tệ,911.312,819.581,911312.0,819581.0
Thu từ kinh doanh vàng,Thu từ kinh doanh vàng,Thu từ kinh doanh vàng,-,-,,
Thu từ các công cụ tài chính phải sinh tiền tệ,Thu từ kinh doanh vàng > Thu từ các công cụ tài chính phải sinh tiền tệ,Thu từ các công cụ tài chính phải sinh tiền tệ,1.463.386,890.449,1463386.0,890449.0
Chi về hoạt động kinh doanh ngoại hối,Thu từ kinh doanh vàng > Chi về hoạt động kinh doanh ngoại hối,Chi về hoạt động kinh doanh ngoại hối,(855.858),(1.023.183),-855858.0,-1023183.0
Chi về kinh doanh ngoại tệ,Thu từ kinh doanh vàng > Chi về kinh doanh ngoại tệ,Chi về kinh doanh ngoại tệ,(55.662),(106.442),-55662.0,-106442.0
Chi về kinh doanh vàng,Chi về kinh doanh vàng,Chi về kinh doanh vàng,-,-,,
Chi về các công cụ tài chính phải sinh tiền tệ,Chi về kinh doanh vàng > Chi về các công cụ tài chính phải sinh tiền tệ,Chi về các công cụ tài chính phải sinh tiền tệ,(800.196),(916.741),-800196.0,-916741.0
Lãi thuần từ hoạt động kinh doanh ngoại hối,Chi về kinh doanh vàng > Lãi thuần từ hoạt động kinh doanh ngoại hối,Lãi thuần từ hoạt động kinh doanh ngoại hối,1.518.840,686.847,1518840.0,686847.0
