row_label_raw,row_label_full,col_0,Ngày 31 tháng 12năm 2019triệu đồng,Ngày 31 tháng 12năm 2018triệu đồng(trình bày lại),numeric__Ngày 31 tháng 12năm 2019triệu đồng,numeric__Ngày 31 tháng 12năm 2018triệu đồng(trình bày lại)
Các khoản phải trả nội bộ,Các khoản phải trả nội bộ,Các khoản phải trả nội bộ,2.132.438,1.698.789,2132438.0,1698789.0
Các khoản phải trả bên ngoài (*),Các khoản phải trả bên ngoài (*),Các khoản phải trả bên ngoài (*),4.142.710,23.083.114,4142710.0,23083114.0
"Quỹ khen thưởng, phúc lợi","Quỹ khen thưởng, phúc lợi","Quỹ khen thưởng, phúc lợi",312.995,1.495.348,312995.0,1495348.0
,,,6.588.143,26.277.251,6588143.0,26277251.0
