row_label_raw,row_label_full,col_0,Ngày 31 tháng 12năm 2019triệu đồng,Ngày 31 tháng 12năm 2018triệu đồng(trình bày lại),numeric__Ngày 31 tháng 12năm 2019triệu đồng,numeric__Ngày 31 tháng 12năm 2018triệu đồng(trình bày lại)
Các khoản phải thu nội bộ,Các khoản phải thu nội bộ,Các khoản phải thu nội bộ,275.315,438.646,275315.0,438646.0
Các khoản phải thu bên ngoài,Các khoản phải thu bên ngoài,Các khoản phải thu bên ngoài,14.037.901,13.050.159,14037901.0,13050159.0
Trong đó: Thuế thu nhập doanh nghiệp phải thu,Trong đó: Thuế thu nhập doanh nghiệp phải thu,Trong đó: Thuế thu nhập doanh nghiệp phải thu,-,178.058,,178058.0
Chi phí xây dựng cơ bản dở dang,Chi phí xây dựng cơ bản dở dang,Chi phí xây dựng cơ bản dở dang,5.730.014,5.865.048,5730014.0,5865048.0
- Các công trình khu vực miễn Bắc,- Các công trình khu vực miễn Bắc,- Các công trình khu vực miễn Bắc,5.247.938,5.144.184,5247938.0,5144184.0
- Các công trình khu vực miễn Trung,- Các công trình khu vực miễn Trung,- Các công trình khu vực miễn Trung,304.640,559.290,304640.0,559290.0
- Các công trình khu vực miễn Nam,- Các công trình khu vực miễn Nam,- Các công trình khu vực miễn Nam,177.436,161.574,177436.0,161574.0
Mua sắm sửa chữa lớn TSCĐ,Mua sắm sửa chữa lớn TSCĐ,Mua sắm sửa chữa lớn TSCĐ,1.045.130,1.366.869,1045130.0,1366869.0
,,,21.088.360,20.720.722,21088360.0,20720722.0
