row_label_raw,row_label_full,col_0,2019 triệu đồng,2018 triệu đồng(trình bày lại),numeric__2019 triệu đồng,numeric__2018 triệu đồng(trình bày lại)
Thu nhập lãi tiền gửi,Thu nhập lãi tiền gửi,Thu nhập lãi tiền gửi,3.094.131,2.230.777,3094131.0,2230777.0
Thu nhập lãi cho vay khách hàng,Thu nhập lãi cho vay khách hàng,Thu nhập lãi cho vay khách hàng,71.110.751,60.875.114,71110751.0,60875114.0
Thu lãi từ chứng khoán nợ,Thu lãi từ chứng khoán nợ,Thu lãi từ chứng khoán nợ,6.373.415,8.777.005,6373415.0,8777005.0
Thu từ nghiệp vụ bảo lãnh,Thu từ nghiệp vụ bảo lãnh,Thu từ nghiệp vụ bảo lãnh,644.324,649.319,644324.0,649319.0
Thu khác từ hoạt động tín dụng,Thu khác từ hoạt động tín dụng,Thu khác từ hoạt động tín dụng,574.603,449.787,574603.0,449787.0
,,,81.797.224,72.982.002,81797224.0,72982002.0
