row_label_raw,row_label_full,col_0,2019 triệu đồng,2018 triệu đồng,numeric__2019 triệu đồng,numeric__2018 triệu đồng
Trả lãi tiền gửi,Trả lãi tiền gửi,Trả lãi tiền gửi,44.238.096,40.851.060,44238096.0,40851060.0
Trả lãi tiền vay,Trả lãi tiền vay,Trả lãi tiền vay,1.027.871,1.878.893,1027871.0,1878893.0
Trả lãi phát hành giấy tờ có giá,Trả lãi phát hành giấy tờ có giá,Trả lãi phát hành giấy tờ có giá,3.680.910,2.218.639,3680910.0,2218639.0
Chi phí hoạt động tín dụng khác,Chi phí hoạt động tín dụng khác,Chi phí hoạt động tín dụng khác,202.373,6.547.233,202373.0,6547233.0
,,,49.149.250,51.495.825,49149250.0,51495825.0
