row_label_raw,row_label_full,col_0,Ngày 31 tháng 12năm 2019triệu đồng,Ngày 31 tháng 12năm 2018triệu đồng(trình bày lại),numeric__Ngày 31 tháng 12năm 2019triệu đồng,numeric__Ngày 31 tháng 12năm 2018triệu đồng(trình bày lại)
Nợ đủ tiêu chuẩn,Nợ đủ tiêu chuẩn,Nợ đủ tiêu chuẩn,909.030.352,837.081.982,909030352.0,837081982.0
Nợ cần chú ý,Nợ cần chú ý,Nợ cần chú ý,5.563.111,5.176.885,5563111.0,5176885.0
Nợ dưới tiêu chuẩn,Nợ dưới tiêu chuẩn,Nợ dưới tiêu chuẩn,1.944.632,2.131.824,1944632.0,2131824.0
Nợ nghi ngờ,Nợ nghi ngờ,Nợ nghi ngờ,1.517.753,1.984.285,1517753.0,1984285.0
Nợ có khả năng mất vốn,Nợ có khả năng mất vốn,Nợ có khả năng mất vốn,7.196.982,9.537.662,7196982.0,9537662.0
,,,925.252.830,855.912.638,925252830.0,855912638.0
