row_label_raw,row_label_full,col_0,Quá hạn,Quá hạn_1,Quá hạn_2,Quá hạn_3,Quá hạn_4,numeric__Quá hạn,numeric__Quá hạn_1,numeric__Quá hạn_2,numeric__Quá hạn_3,numeric__Quá hạn_4
,,,Dưới 90 ngày,91-180 ngày,181-360 ngày,Trên 360 ngày,Tổng cộng,,,,,
Cho vay khách hàng,Cho vay khách hàng,Cho vay khách hàng,5.042.436,1.817.912,1.427.581,6.857.337,15.145.266,5042436.0,1817912.0,1427581.0,6857337.0,15145266.0
Chứng khoán đầu tư sẵn sàng để bán,Chứng khoán đầu tư sẵn sàng để bán,Chứng khoán đầu tư sẵn sàng để bán,-,-,-,590.000,590.000,,,,590000.0,590000.0
,,,5.042.436,1.817.912,1.427.581,7.447.337,15.735.266,5042436.0,1817912.0,1427581.0,7447337.0,15735266.0
