row_label_raw,row_label_full,col_0,Hoạt động bốc dỡ container VND,"Hoạt động chay lạnh, kiểm hóa, kiểm dịch, lưu kho, lưu bãi VND",Hoạt động vận chuyển VND,Hoạt động khác VND,Tổng cộng VND,numeric__Hoạt động bốc dỡ container VND,"numeric__Hoạt động chay lạnh, kiểm hóa, kiểm dịch, lưu kho, lưu bãi VND",numeric__Hoạt động vận chuyển VND,numeric__Hoạt động khác VND,numeric__Tổng cộng VND
Tổng doanh thu của bộ phận,Tổng doanh thu của bộ phận,Tổng doanh thu của bộ phận,1.083.833.106.273,193.188.338.572,229.106.547.259,182.737.067.901,1.688.865.060.005,1083833106273.0,193188338572.0,229106547259.0,182737067901.0,1688865060005.0
Chi phí không phân bổ,Chi phí không phân bổ,Chi phí không phân bổ,,,,,1.359.671.932.262,,,,,1359671932262.0
Kết quả từ các hoạt động kinh doanh,Kết quả từ các hoạt động kinh doanh,Kết quả từ các hoạt động kinh doanh,,,,,329.193.127.743,,,,,329193127743.0
Thu nhập khác,Thu nhập khác,Thu nhập khác,,,,,5.340.660.229,,,,,5340660229.0
Chi phí khác,Chi phí khác,Chi phí khác,,,,,807.284.613,,,,,807284613.0
Phần chia lợi nhuận của công ty liên kết,Phần chia lợi nhuận của công ty liên kết,Phần chia lợi nhuận của công ty liên kết,,,,,2.159.250.000,,,,,2159250000.0
Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,,,,,39.481.313.010,,,,,39481313010.0
Lợi nhuận thuần sau thuế TNDN,Lợi nhuận thuần sau thuế TNDN,Lợi nhuận thuần sau thuế TNDN,,,,,296.404.440.349,,,,,296404440349.0
