row_label_raw,row_label_full,Thuế giá trị gia tăng,1/1/2020VND > 1.415.544.581,Số phải nộp trong năm VND > 156.920.096.547,Số đã khấu trừ trong năm VND > (128.942.591.851),Số đã nộp trong năm VND > (26.516.043.383),31/12/2020VND > 2.877.005.894,numeric__1/1/2020VND > 1.415.544.581,numeric__Số phải nộp trong năm VND > 156.920.096.547,numeric__Số đã khấu trừ trong năm VND > (128.942.591.851),numeric__Số đã nộp trong năm VND > (26.516.043.383),numeric__31/12/2020VND > 2.877.005.894
Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,6.551.131.689,39.443.858.301,-,(28.161.185.029),17.833.804.961,6551131689.0,39443858301.0,,-28161185029.0,17833804961.0
Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,1.488.641.918,4.557.961.391,-,(4.950.808.713),1.095.794.596,1488641918.0,4557961391.0,,-4950808713.0,1095794596.0
Các loại thuế khác,Các loại thuế khác,Các loại thuế khác,856.513.342,20.025.464.607,-,(20.058.798.562),823.179.387,856513342.0,20025464607.0,,-20058798562.0,823179387.0
,,,10.311.831.530,220.947.380.846,(128.942.591.851),(79.686.835.687),22.629.784.838,10311831530.0,220947380846.0,-128942591851.0,-79686835687.0,22629784838.0
