row_label_raw,row_label_full,col_0,Mã số,Thuyết minh,2020 VND,2019 VND,numeric__Mã số,numeric__Thuyết minh,numeric__2020 VND,numeric__2019 VND
Doanh thu cung cấp dịch vụ,Doanh thu cung cấp dịch vụ,Doanh thu cung cấp dịch vụ,01,24,1.688.865.060.005,1.792.750.624.059,1.0,24.0,1688865060005.0,1792750624059.0
Giá vốn dịch vụ cung cấp,Giá vốn dịch vụ cung cấp,Giá vốn dịch vụ cung cấp,11,,1.239.556.027.397,1.355.854.373.446,11.0,,1239556027397.0,1355854373446.0
Lợi nhuận gộp (20 = 01 - 11),Lợi nhuận gộp (20 = 01 - 11),Lợi nhuận gộp (20 = 01 - 11),20,,449.309.032.608,436.896.250.613,20.0,,449309032608.0,436896250613.0
Doanh thu hoạt động tài chính,Doanh thu hoạt động tài chính,Doanh thu hoạt động tài chính,21,25,10.824.710.455,9.458.483.624,21.0,25.0,10824710455.0,9458483624.0
Chi phí tài chính,Chi phí tài chính,Chi phí tài chính,22,26,1.605.530.107,16.294.184.204,22.0,26.0,1605530107.0,16294184204.0
Trong đó: Chi phí lãi vay,Trong đó: Chi phí lãi vay,Trong đó: Chi phí lãi vay,23,,341.031.771,15.408.493.571,23.0,,341031771.0,15408493571.0
Phần lãi trong công ty liên kết,Phần lãi trong công ty liên kết,Phần lãi trong công ty liên kết,24,,2.159.250.000,11.784.815.469,24.0,,2159250000.0,11784815469.0
Chi phí bán hàng,Chi phí bán hàng,Chi phí bán hàng,25,27,55.877.214.781,30.973.864.238,25.0,27.0,55877214781.0,30973864238.0
Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,26,28,73.457.870.432,65.611.250.927,26.0,28.0,73457870432.0,65611250927.0
Lợi nhuận thuần từ hoạt động kinh doanh {30 = 20 + (21 - 22) + 24 - (25 + 26)},Lợi nhuận thuần từ hoạt động kinh doanh {30 = 20 + (21 - 22) + 24 - (25 + 26)},Lợi nhuận thuần từ hoạt động kinh doanh {30 = 20 + (21 - 22) + 24 - (25 + 26)},30,,331.352.377.743,345.260.250.337,30.0,,331352377743.0,345260250337.0
Thu nhập khác,Thu nhập khác,Thu nhập khác,31,,5.340.660.229,11.373.580.954,31.0,,5340660229.0,11373580954.0
Chi phí khác,Chi phí khác,Chi phí khác,32,,807.284.613,14.460.766.264,32.0,,807284613.0,14460766264.0
Kết quả từ hoạt động khác (40 = 31 - 32),Kết quả từ hoạt động khác (40 = 31 - 32),Kết quả từ hoạt động khác (40 = 31 - 32),40,,4.533.375.616,(3.087.185.310),40.0,,4533375616.0,-3087185310.0
Lợi nhuận kế toán trước thuế (50 = 30 + 40),Lợi nhuận kế toán trước thuế (50 = 30 + 40),Lợi nhuận kế toán trước thuế (50 = 30 + 40),50,,335.885.753.359,342.173.065.027,50.0,,335885753359.0,342173065027.0
Chi phí thuế TNDN hiện hành,Chi phí thuế TNDN hiện hành,Chi phí thuế TNDN hiện hành,51,30,39.383.918.193,56.606.248.704,51.0,30.0,39383918193.0,56606248704.0
Chi phí/(lợi ích) thuế thu nhập hoãn lại,Chi phí/(lợi ích) thuế thu nhập hoãn lại,Chi phí/(lợi ích) thuế thu nhập hoãn lại,52,30,97.394.817,(228.453.041),52.0,30.0,97394817.0,-228453041.0
Lợi nhuận sau thuế TNDN (60 = 50 - 51 - 52),Lợi nhuận sau thuế TNDN (60 = 50 - 51 - 52),Lợi nhuận sau thuế TNDN (60 = 50 - 51 - 52),60,,296.404.440.349,285.795.269.364,60.0,,296404440349.0,285795269364.0
Phân bổ cho:,Phân bổ cho:,Phân bổ cho:,Phân bổ cho:,Phân bổ cho:,Phân bổ cho:,Phân bổ cho:,,,,
Cổ đông của công ty mẹ,Phân bổ cho: > Cổ đông của công ty mẹ,Cổ đông của công ty mẹ,61,,239.706.451.474,233.977.657.154,61.0,,239706451474.0,233977657154.0
Cổ đông không kiểm soát,Phân bổ cho: > Cổ đông không kiểm soát,Cổ đông không kiểm soát,62,,56.697.988.875,51.817.612.210,62.0,,56697988875.0,51817612210.0
Lãi cơ bản trên cổ phiếu,Phân bổ cho: > Lãi cơ bản trên cổ phiếu,Lãi cơ bản trên cổ phiếu,70,31,3.913,3.827,70.0,31.0,3913.0,3827.0
