row_label_raw,row_label_full,- Số đầu năm,Năm 2025VND > 1.823.090.879.606,Năm 2024VND > 1.868.553.638.574,numeric__Năm 2025VND > 1.823.090.879.606,numeric__Năm 2024VND > 1.868.553.638.574
+ Trích lập dự phòng,+ Trích lập dự phòng,+ Trích lập dự phòng,27.235.885.479,46.687.911.224,27235885479.0,46687911224.0
+ Hoàn nhập dự phòng,+ Hoàn nhập dự phòng,+ Hoàn nhập dự phòng,(176.446.556.059),(92.150.670.192),-176446556059.0,-92150670192.0
- Số cuối năm,- Số cuối năm,- Số cuối năm,1.673.880.209.026,1.823.090.879.606,1673880209026.0,1823090879606.0
