row_label_raw,row_label_full,"Xã Chiềng Lao, tinh Sơn La"
"Bản Nậm Nhùn, xã Nậm Hàng, tinh Lai Châu","Bản Nậm Nhùn, xã Nậm Hàng, tinh Lai Châu","Bản Nậm Nhùn, xã Nậm Hàng, tinh Lai Châu"
"Tổ 15, phường Tô Hiệu, tinh Sơn La","Tổ 15, phường Tô Hiệu, tinh Sơn La","Tổ 15, phường Tô Hiệu, tinh Sơn La"
"Khu vực Cửa khấu Bờ Y, xã Bờ Y, tinh Quảng Ngãi","Khu vực Cửa khấu Bờ Y, xã Bờ Y, tinh Quảng Ngãi","Khu vực Cửa khấu Bờ Y, xã Bờ Y, tinh Quảng Ngãi"
"Thôn 5, xã Quảng Tín, tinh Lâm Đồng","Thôn 5, xã Quảng Tín, tinh Lâm Đồng","Thôn 5, xã Quảng Tín, tinh Lâm Đồng"
"Số nhà 32, ngõ số 8, Nguyễn Thị Minh Khai, phường","Số nhà 32, ngõ số 8, Nguyễn Thị Minh Khai, phường","Số nhà 32, ngõ số 8, Nguyễn Thị Minh Khai, phường"
"Thành Vinh, Nghệ An","Thành Vinh, Nghệ An","Thành Vinh, Nghệ An"
"153 Trần Nhân Tông, Tổ 7, phường Kon Tum, tinh","153 Trần Nhân Tông, Tổ 7, phường Kon Tum, tinh","153 Trần Nhân Tông, Tổ 7, phường Kon Tum, tinh"
Quảng Ngãi,Quảng Ngãi,Quảng Ngãi
"Thôn Dung, xã Thạnh Mỹ, Thành phố Đà Nẵng","Thôn Dung, xã Thạnh Mỹ, Thành phố Đà Nẵng","Thôn Dung, xã Thạnh Mỹ, Thành phố Đà Nẵng"
"927 Hùng Vương, xã Duy Xuyên, Thành phố Đà Nẵng","927 Hùng Vương, xã Duy Xuyên, Thành phố Đà Nẵng","927 Hùng Vương, xã Duy Xuyên, Thành phố Đà Nẵng"
"Tòa nhà G10, số 493 đường Nguyễn Trãi, phường Thanh","Tòa nhà G10, số 493 đường Nguyễn Trãi, phường Thanh","Tòa nhà G10, số 493 đường Nguyễn Trãi, phường Thanh"
"Xuân, Hà Nội","Xuân, Hà Nội","Xuân, Hà Nội"
