row_label_raw,row_label_full,col_0,31/12/2025VND,01/01/2025VND,numeric__31/12/2025VND,numeric__01/01/2025VND
a) Ngắn hạn,a) Ngắn hạn,a) Ngắn hạn,154.320.815.731,62.999.544.239,154320815731.0,62999544239.0
- Trả trước cho các bên liên quan,- Trả trước cho các bên liên quan,- Trả trước cho các bên liên quan,109.873.607.565,18.940.251.208,109873607565.0,18940251208.0
+ Công ty CP Sông Đà 4,+ Công ty CP Sông Đà 4,+ Công ty CP Sông Đà 4,5.503.895.073,-,5503895073.0,
+ Công ty CP Sông Đà 6,+ Công ty CP Sông Đà 6,+ Công ty CP Sông Đà 6,19.965.707.668,-,19965707668.0,
+ Công ty CP Sông Đà 5,+ Công ty CP Sông Đà 5,+ Công ty CP Sông Đà 5,20.468.753.994,-,20468753994.0,
+ Công ty CP Sông Đà 10,+ Công ty CP Sông Đà 10,+ Công ty CP Sông Đà 10,44.874.999.622,-,44874999622.0,
+ Công ty CP Sông Đà 12,+ Công ty CP Sông Đà 12,+ Công ty CP Sông Đà 12,1.961.835.591,1.961.835.591,1961835591.0,1961835591.0
+ Công ty CP Phòng cháy chữa cháy và Đầu tưXây dựng Sông Đà,+ Công ty CP Phòng cháy chữa cháy và Đầu tưXây dựng Sông Đà,+ Công ty CP Phòng cháy chữa cháy và Đầu tưXây dựng Sông Đà,260.568.300,260.568.300,260568300.0,260568300.0
+ Công ty CP Tư vấn Sông Đà,+ Công ty CP Tư vấn Sông Đà,+ Công ty CP Tư vấn Sông Đà,920.000.000,800.000.000,920000000.0,800000000.0
+ Công ty CP Cơ khí Lắp máy Sông Đà,+ Công ty CP Cơ khí Lắp máy Sông Đà,+ Công ty CP Cơ khí Lắp máy Sông Đà,15.917.847.317,15.917.847.317,15917847317.0,15917847317.0
- Trả trước cho đơn vị khác,- Trả trước cho đơn vị khác,- Trả trước cho đơn vị khác,44.447.208.166,44.059.293.031,44447208166.0,44059293031.0
b) Dải hạn,b) Dải hạn,b) Dải hạn,-,-,,
Cộng,b) Dải hạn > Cộng,Cộng,154.320.815.731,62.999.544.239,154320815731.0,62999544239.0
