row_label_raw,row_label_full,col_0,2024Triệu VND,2023Triệu VND,numeric__2024Triệu VND,numeric__2023Triệu VND
Chi phí nhân viên,Chi phí nhân viên,Chi phí nhân viên,1.812.341,1.730.505,1812341.0,1730505.0
Phân bổ lợi thế thương mại,Phân bổ lợi thế thương mại,Phân bổ lợi thế thương mại,571.372,695.338,571372.0,695338.0
Phân bổ giá trị hợp lý cửa tài sản từ hợp nhất kinh doanh,Phân bổ giá trị hợp lý cửa tài sản từ hợp nhất kinh doanh,Phân bổ giá trị hợp lý cửa tài sản từ hợp nhất kinh doanh,98.645,116.252,98645.0,116252.0
Chi phí khấu hao và phân bổ,Chi phí khấu hao và phân bổ,Chi phí khấu hao và phân bổ,227.064,209.997,227064.0,209997.0
Chi phí nghiên cứu phát triển,Chi phí nghiên cứu phát triển,Chi phí nghiên cứu phát triển,84.067,86.119,84067.0,86119.0
Chi phí thuê hệ thống đường truyền và dịch vụ công nghệ thông tin,Chi phí thuê hệ thống đường truyền và dịch vụ công nghệ thông tin,Chi phí thuê hệ thống đường truyền và dịch vụ công nghệ thông tin,65.946,76.393,65946.0,76393.0
Chi phí thuê văn phòng,Chi phí thuê văn phòng,Chi phí thuê văn phòng,184.958,97.521,184958.0,97521.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,508.888,499.403,508888.0,499403.0
Chi phí khác,Chi phí khác,Chi phí khác,363.693,238.474,363693.0,238474.0
,,,3.916.974,3.750.002,3916974.0,3750002.0
