row_label_raw,row_label_full,col_0,Chi phí khai thác khoáng sản khác Triệu VND,Chi phí đất trả trước Triệu VND,Chi phí bồi thường đất Triệu VND,Công cụ và dụng cụ Triệu VND,Lợi thế thương mại từ cổ phần hóa Triệu VND,Heo giống Triệu VND,Khác Triệu VND,Tổng Triệu VND,numeric__Chi phí khai thác khoáng sản khác Triệu VND,numeric__Chi phí đất trả trước Triệu VND,numeric__Chi phí bồi thường đất Triệu VND,numeric__Công cụ và dụng cụ Triệu VND,numeric__Lợi thế thương mại từ cổ phần hóa Triệu VND,numeric__Heo giống Triệu VND,numeric__Khác Triệu VND,numeric__Tổng Triệu VND
Số dư đầu năm,Số dư đầu năm,Số dư đầu năm,1.774.963,1.404.009,1.273.048,1.529.064,6.269,46.246,1.384.443,7.418.042,1774963.0,1404009.0,1273048.0,1529064.0,6269.0,46246.0,1384443.0,7418042.0
Tăng trong năm,Tăng trong năm,Tăng trong năm,132.048,181.866,68.797,163.806,-,-,202.329,748.846,132048.0,181866.0,68797.0,163806.0,,,202329.0,748846.0
Chuyển sang tài sản cố định hữu hình,Chuyển sang tài sản cố định hữu hình,Chuyển sang tài sản cố định hữu hình,-,-,-,(1.334),-,-,-,(1.334),,,,-1334.0,,,,-1334.0
Chuyển từ/(sang) xây dựng cơ bản dở dang,Chuyển từ/(sang) xây dựng cơ bản dở dang,Chuyển từ/(sang) xây dựng cơ bản dở dang,-,(8.587),-,277.306,-,34.041,142.481,445.241,,-8587.0,,277306.0,,34041.0,142481.0,445241.0
Chuyển từ chi phí trả trước ngắn hạn,Chuyển từ chi phí trả trước ngắn hạn,Chuyển từ chi phí trả trước ngắn hạn,-,-,-,3.365,-,-,26,3.391,,,,3365.0,,,26.0,3391.0
Phân bổ trong năm,Phân bổ trong năm,Phân bổ trong năm,(171.357),(37.406),(75.119),(593.529),(3.134),(25.306),(492.423),(1.398.274),-171357.0,-37406.0,-75119.0,-593529.0,-3134.0,-25306.0,-492423.0,-1398274.0
Thanh lý/Xóa số,Thanh lý/Xóa số,Thanh lý/Xóa số,-,(5.831),-,(24.970),-,(12.406),(1.716),(44.923),,-5831.0,,-24970.0,,-12406.0,-1716.0,-44923.0
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,1.735.654,1.534.051,1.266.726,1.353.708,3.135,42.575,1.235.140,7.170.989,1735654.0,1534051.0,1266726.0,1353708.0,3135.0,42575.0,1235140.0,7170989.0
