row_label_raw,row_label_full,col_0,1/1/2024Triệu VND,Thanh lýcác công tyconTriệu VND,Ghi nhận trongbáo cáo kết quảhoạt động kinhdoanh hợp nhấtTriệu VND,Ghi nhậntrong vốnchủ sở hữuTriệu VND,31/12/2024Triệu VND,numeric__1/1/2024Triệu VND,numeric__Thanh lýcác công tyconTriệu VND,numeric__Ghi nhận trongbáo cáo kết quảhoạt động kinhdoanh hợp nhấtTriệu VND,numeric__Ghi nhậntrong vốnchủ sở hữuTriệu VND,numeric__31/12/2024Triệu VND
"Chi phí phải trả, dự phòngvà các khoản khác","Chi phí phải trả, dự phòngvà các khoản khác","Chi phí phải trả, dự phòngvà các khoản khác",453.148,(50.145),114.420,(27.037),490.386,453148.0,-50145.0,114420.0,-27037.0,490386.0
Tái đánh giá nợ phải trảphúc lợi hữu trí (**),Tái đánh giá nợ phải trảphúc lợi hữu trí (**),Tái đánh giá nợ phải trảphúc lợi hữu trí (**),297.826,(178.622),(171.710),52.506,-,297826.0,-178622.0,-171710.0,52506.0,
Lãi/(lỗ) chưa thực hiện đốivới các giao dịch nội bộ,Lãi/(lỗ) chưa thực hiện đốivới các giao dịch nội bộ,Lãi/(lỗ) chưa thực hiện đốivới các giao dịch nội bộ,31.627,-,42.058,-,73.685,31627.0,,42058.0,,73685.0
Lỗ tính thuế mang sang,Lỗ tính thuế mang sang,Lỗ tính thuế mang sang,633.907,(87.767),(346.628),9.207,208.719,633907.0,-87767.0,-346628.0,9207.0,208719.0
Tài sản cố định hữu hìnhvà tài sản dài hạn khác,Tài sản cố định hữu hìnhvà tài sản dài hạn khác,Tài sản cố định hữu hìnhvà tài sản dài hạn khác,(851.107),612.708,(19.290),10.734,(246.955),-851107.0,612708.0,-19290.0,10734.0,-246955.0
Tài sản cố định vô hìnhĐầu tư vào các công tyliên kết,Tài sản cố định vô hìnhĐầu tư vào các công tyliên kết,Tài sản cố định vô hìnhĐầu tư vào các công tyliên kết,(2.944.381),775.696,147.246,4.573,(2.016.866),-2944381.0,775696.0,147246.0,4573.0,-2016866.0
,,,(350.749),60.804,(7.579),47,(297.477),-350749.0,60804.0,-7579.0,47.0,-297477.0
,,,(2.729.729),1.132.674,(241.483),50.030,(1.788.508),-2729729.0,1132674.0,-241483.0,50030.0,-1788508.0
