row_label_raw,row_label_full,STT,Tên công ty,Thuyết minh,Hoạt động chính,Tỷ lệ lợi ích tại > 31/12/2024,Tỷ lệ lợi ích tại > 1/1/2024,numeric__Tên công ty,numeric__Thuyết minh,numeric__Hoạt động chính,numeric__Tỷ lệ lợi ích tại > 31/12/2024,numeric__Tỷ lệ lợi ích tại > 1/1/2024
64,64,64,"Công ty Cổ phần Phát triển Thương mại và Dịch vụ VCM (""WCM"")",(vi)/ (d),Tư vấn quản lý đầu tư,"78,7%","71,5%",,,,0.787,0.715
65,65,65,"Công ty Cổ phần Dịch vụ Thương mại Tổng hợp WinCommerce (""WinCommerce"")",(iv)/ (d),Kinh doanh và phân phối,"78,7%","71,5%",,,,0.787,0.715
66,66,66,"Công ty Cổ phần The Supra (""The Supra"")",(iv)/ (d),Dịch vụ kho bãi và lưu trữ hàng hóa,"78,7%","71,5%",,,,0.787,0.715
67,67,67,"Công ty Cổ phần CX Infra (""CXI"")",(iv)/ (d),Xây dựng,"40,1%","36,4%",,,,0.401,0.364
68,68,68,"Công ty TNHH Đầu tư Sản xuất Phát triển Nông nghiệp WinEco (""WinEco"")",(v),Nông nghiệp,"100,0%","100,0%",,,,1.0,1.0
69,69,69,"Công ty TNHH Đầu tư Sản xuất và Phát triển Nông nghiệp WinEco – Tam Đảo (""WinEco Tam Đảo"")",(v),Nông nghiệp,"89,0%","89,0%",,,,0.89,0.89
70,70,70,"Công ty TNHH Nông nghiệp Đồng Nai – WinEco (""WinEco Đồng Nai"")",(v),Nông nghiệp,"77,5%","77,5%",,,,0.775,0.775
71,71,71,"Công ty Cổ phần Dr. Win (""Dr. Win"")",(v)/ (e),"Bán lẻ thuốc, dụng cụ y tế, mỹ phẩm và vật phẩm vệ sinh trong các cửa hàng chuyên doanh","64,9%","46,5%",,,,0.649,0.465
72,72,72,"Công ty Cổ phần Mobicast (""MOB"")",(v),Viễn thông,"70,0%","70,0%",,,,0.7,0.7
73,73,73,"Công ty Cổ phần Đầu tư Draco (""DRC"")",(v),Tư vấn quản lý đầu tư,"99,9%","99,9%",,,,0.9990000000000001,0.9990000000000001
74,74,74,"Công ty Cổ phần Đầu tư Fornax (""FOR"")",(v),Tư vấn quản lý đầu tư,"99,9%","99,9%",,,,0.9990000000000001,0.9990000000000001
75,75,75,"Công ty Cổ phần Phúc Long Heritage (""Phúc Long Heritage"")",(v),Đồ ăn và thức uống,"85,0%","85,0%",,,,0.85,0.85
76,76,76,"Công ty Cổ phần The O2 (""The O2"")",(v),Nghiên cứu thị trường,"50,0%","50,0%",,,,0.5,0.5
77,77,77,"Công ty Cổ phần Đầu tư Sagitta (""Sagitta"")",(v),Tư vấn quản lý đầu tư,"99,9%","99,9%",,,,0.9990000000000001,0.9990000000000001
78,78,78,"Công ty TNHH Masan Agri (""Masan Agri"")",(v),Tư vấn quản lý đầu tư,"100,0%","100,0%",,,,1.0,1.0
