row_label_raw,row_label_full,Số cổ phiếu phổ thông đã phát hành đầu năm > Ảnh hưởng của CDPS được phát hành sẽ được chuyển đổi thành cổ phiếu phổ thông (Thuyết minh 24),2024 > 1.430.843.406 > 51.755.255,2023 > 1.423.724.783 > -,numeric__2024 > 1.430.843.406 > 51.755.255,numeric__2023 > 1.423.724.783 > -
Ảnh hưởng của cổ phiếu đã phát hành bằng tiền,Ảnh hưởng của cổ phiếu đã phát hành bằng tiền,Ảnh hưởng của cổ phiếu đã phát hành bằng tiền,4.041.305,2.262.357,4041305.0,2262357.0
Số lượng cổ phiếu phổ thông bình quân gia quyền trong năm,Số lượng cổ phiếu phổ thông bình quân gia quyền trong năm,Số lượng cổ phiếu phổ thông bình quân gia quyền trong năm,1.486.639.966,1.425.987.140,1486639966.0,1425987140.0
