row_label_raw,row_label_full,STT,Tên công ty,Thuyết minh,Hoạt động chính,Tỷ lệ lợi ích tại > 31/12/2024,Tỷ lệ lợi ích tại > 1/1/2024,numeric__Tên công ty,numeric__Thuyết minh,numeric__Hoạt động chính,numeric__Tỷ lệ lợi ích tại > 31/12/2024,numeric__Tỷ lệ lợi ích tại > 1/1/2024
Công ty liên kết sở hữu trực tiếp,Công ty liên kết sở hữu trực tiếp,Công ty liên kết sở hữu trực tiếp,Công ty liên kết sở hữu trực tiếp,Công ty liên kết sở hữu trực tiếp,Công ty liên kết sở hữu trực tiếp,Công ty liên kết sở hữu trực tiếp,Công ty liên kết sở hữu trực tiếp,,,,,
1,1,1,"Ngân hàng Thương mại Cổ phần Kỹ thương Việt Nam (""Techcombank"")",,Ngân hàng,Thuyết minh 13(c),Thuyết minh 13(c),,,,,
Công ty liên kết sở hữu gián tiếp,Công ty liên kết sở hữu gián tiếp,Công ty liên kết sở hữu gián tiếp,Công ty liên kết sở hữu gián tiếp,Công ty liên kết sở hữu gián tiếp,Công ty liên kết sở hữu gián tiếp,Công ty liên kết sở hữu gián tiếp,Công ty liên kết sở hữu gián tiếp,,,,,
1,Công ty liên kết sở hữu gián tiếp > 1,1,"Công ty Cổ phần Thực phẩm Cholimex (""Cholimex"")",(vii),Sản xuất và kinh doanh gia vị,"32,8%","32,8%",,,,0.32799999999999996,0.32799999999999996
2,Công ty liên kết sở hữu gián tiếp > 2,2,"Công ty Cổ phần Việt Nam Kỹ nghệ Súc sản (""Vissan"")",(viii),Sản xuất thực phẩm và bán lẻ,"24,9%","24,9%",,,,0.249,0.249
3,Công ty liên kết sở hữu gián tiếp > 3,3,"Jiangwu H.C. Starck Tungsten Products Co., Ltd. (China) (""Jiangwu"")",(ix)/(c),Chế biến sâu kim loại màu và kim loại quý (Vonfram),-,"30,0%",,,,,0.3
