row_label_raw,row_label_full,col_0,Closing balance,Opening balance,numeric__Closing balance,numeric__Opening balance
,,,VND,VND,,
Southern Power Corporation,Southern Power Corporation,Southern Power Corporation,"73,561,955,212","20,920,707,500",,
Northern Power Corporation,Northern Power Corporation,Northern Power Corporation,"50,277,963,601","43,112,652,855",,
MEE Power Transformer Manufacturing Joint Stock Company,MEE Power Transformer Manufacturing Joint Stock Company,MEE Power Transformer Manufacturing Joint Stock Company,"43,306,065,242","36,230,999,745",,
GELEX Infrastructure Joint Stock Company,GELEX Infrastructure Joint Stock Company,GELEX Infrastructure Joint Stock Company,,"420,528,062,534",,
Others,Others,Others,"20,481,325,063","14,978,742,932",,
,,,"187,627,309,118","535,771,165,566",,
In which:,In which:,In which:,In which:,In which:,,
Short-term trade receivables from related parties (Details stated in Note 28),Short-term trade receivables from related parties (Details stated in Note 28),Short-term trade receivables from related parties (Details stated in Note 28),"63,159,929,902","471,110,344,808",,
