row_label_raw,row_label_full,col_0,Số cuối nămVND,Số đầu nămVND,numeric__Số cuối nămVND,numeric__Số đầu nămVND
Phải thu khách hàng,Phải thu khách hàng,Phải thu khách hàng,63.159.929.902,471.110.344.808,63159929902.0,471110344808.0
Công ty Cổ phần Sản xuất Máy biến áp Truyền tải MEE,Công ty Cổ phần Sản xuất Máy biến áp Truyền tải MEE,Công ty Cổ phần Sản xuất Máy biến áp Truyền tải MEE,43.306.065.242,36.230.999.745,43306065242.0,36230999745.0
Công ty Cổ phần Thiết bị đo điện EMIC,Công ty Cổ phần Thiết bị đo điện EMIC,Công ty Cổ phần Thiết bị đo điện EMIC,10.387.961.083,689.513.901,10387961083.0,689513901.0
Công ty TNHH Chế tạo điện cơ HEM,Công ty TNHH Chế tạo điện cơ HEM,Công ty TNHH Chế tạo điện cơ HEM,8.467.456.695,-,8467456695.0,
Công ty Cổ phần Thiết bị Điện,Công ty Cổ phần Thiết bị Điện,Công ty Cổ phần Thiết bị Điện,983.072.592,9.069.148.772,983072592.0,9069148772.0
Công ty Cổ phần Dây cáp Điện Việt Nam,Công ty Cổ phần Dây cáp Điện Việt Nam,Công ty Cổ phần Dây cáp Điện Việt Nam,15.374.290,-,15374290.0,
Công ty Cổ phần Hạ tầng GELEX,Công ty Cổ phần Hạ tầng GELEX,Công ty Cổ phần Hạ tầng GELEX,-,420.528.062.534,,420528062534.0
Công ty Cổ phần Chế tạo Điện Cơ Hà Nội,Công ty Cổ phần Chế tạo Điện Cơ Hà Nội,Công ty Cổ phần Chế tạo Điện Cơ Hà Nội,-,4.592.619.856,,4592619856.0
Phải thu về cho vay,Phải thu về cho vay,Phải thu về cho vay,200.000.000.000,405.000.000.000,200000000000.0,405000000000.0
Công ty Dây đồng Việt Nam CFT,Công ty Dây đồng Việt Nam CFT,Công ty Dây đồng Việt Nam CFT,200.000.000.000,30.000.000.000,200000000000.0,30000000000.0
Công ty Cổ phần Thiết bị Điện,Công ty Cổ phần Thiết bị Điện,Công ty Cổ phần Thiết bị Điện,-,225.000.000.000,,225000000000.0
Công ty Cổ phần Tập đoàn GELEX,Công ty Cổ phần Tập đoàn GELEX,Công ty Cổ phần Tập đoàn GELEX,-,150.000.000.000,,150000000000.0
Phải thu khác ngắn hạn,Phải thu khác ngắn hạn,Phải thu khác ngắn hạn,2.520.547.944,1.654.520.546,2520547944.0,1654520546.0
Công ty Dây đồng Việt Nam CFT,Công ty Dây đồng Việt Nam CFT,Công ty Dây đồng Việt Nam CFT,2.520.547.944,1.305.205.478,2520547944.0,1305205478.0
Công ty Cổ phần Tập đoàn GELEX,Công ty Cổ phần Tập đoàn GELEX,Công ty Cổ phần Tập đoàn GELEX,-,349.315.068,,349315068.0
