row_label_raw,row_label_full,Ông Nguyễn Văn Tuân,Chủ tịch,numeric__Chủ tịch
Ông Đăng Phan Tường,Ông Đăng Phan Tường,Ông Đăng Phan Tường,Thành viên,
Ông Đỗ Duy Hưng,Ông Đỗ Duy Hưng,Ông Đỗ Duy Hưng,Thành viên,
Ông Lê Bá Thọ,Ông Lê Bá Thọ,Ông Lê Bá Thọ,Thành viên,
Ông Nguyễn Đức Luyện,Ông Nguyễn Đức Luyện,Ông Nguyễn Đức Luyện,Thành viên (Bố nhiệm ngày 27 tháng 3 năm 2024),
Ông Nguyễn Trọng Trung,Ông Nguyễn Trọng Trung,Ông Nguyễn Trọng Trung,Thành viên (Miễn nhiệm ngày 27 tháng 3 năm 2024),
