row_label_raw,row_label_full,col_0,Năm nay,Năm trước,numeric__Năm nay,numeric__Năm trước
,,,VND,VND,,
Góp vốn,Góp vốn,Góp vốn,35.190.000.000,74.070.000.000,35190000000.0,74070000000.0
Công ty Cổ phần Mua bán điện GELEX,Công ty Cổ phần Mua bán điện GELEX,Công ty Cổ phần Mua bán điện GELEX,35.190.000.000,15.045.000.000,35190000000.0,15045000000.0
Công ty Cổ phần Sản xuất Máy biến áp Truyền tải MEE,Công ty Cổ phần Sản xuất Máy biến áp Truyền tải MEE,Công ty Cổ phần Sản xuất Máy biến áp Truyền tải MEE,-,59.025.000.000,,59025000000.0
"Cổ tức, lợi nhuận được chia","Cổ tức, lợi nhuận được chia","Cổ tức, lợi nhuận được chia",945.860.749.000,1.333.708.068.800,945860749000.0,1333708068800.0
Công ty Cổ phần Dây Cáp Điện Việt Nam,Công ty Cổ phần Dây Cáp Điện Việt Nam,Công ty Cổ phần Dây Cáp Điện Việt Nam,445.083.984.000,776.343.274.000,445083984000.0,776343274000.0
Công ty TNHH Phát điện GELEX,Công ty TNHH Phát điện GELEX,Công ty TNHH Phát điện GELEX,257.134.000.000,121.308.471.800,257134000000.0,121308471800.0
Công ty Cổ phần Thiết bị đo điện EMIC,Công ty Cổ phần Thiết bị đo điện EMIC,Công ty Cổ phần Thiết bị đo điện EMIC,112.485.000.000,168.727.500.000,112485000000.0,168727500000.0
Công ty Cổ phần Thiết bị Điện,Công ty Cổ phần Thiết bị Điện,Công ty Cổ phần Thiết bị Điện,71.787.933.000,46.778.427.000,71787933000.0,46778427000.0
Công ty Cổ phần Chế tạo Điện Cơ Hà Nội,Công ty Cổ phần Chế tạo Điện Cơ Hà Nội,Công ty Cổ phần Chế tạo Điện Cơ Hà Nội,59.369.832.000,103.897.206.000,59369832000.0,103897206000.0
Công ty Cổ phần Hạ tầng GELEX,Công ty Cổ phần Hạ tầng GELEX,Công ty Cổ phần Hạ tầng GELEX,-,66.653.190.000,,66653190000.0
Công ty Dây đồng Việt Nam CFT,Công ty Dây đồng Việt Nam CFT,Công ty Dây đồng Việt Nam CFT,-,50.000.000.000,,50000000000.0
Điều chỉnh giảm giá trị khoản đầu tư,Điều chỉnh giảm giá trị khoản đầu tư,Điều chỉnh giảm giá trị khoản đầu tư,(3.638.125.063),-,-3638125063.0,
Công ty Cổ phần Hạ tầng GELEX,Công ty Cổ phần Hạ tầng GELEX,Công ty Cổ phần Hạ tầng GELEX,(3.638.125.063),-,-3638125063.0,
