row_label_raw,row_label_full,Năm phát sinh,Có thể chuyển lỗ đến năm,Số lỗ phát sinh,Đã chuyển lỗ đến ngày 31 tháng 12 năm2023,Số lỗ được chuyển trong năm,Đã chuyển lỗ đến ngày 31 tháng 12 năm 2024,Chưa chuyển lỗ tại ngày 31 tháng 12 năm2024,numeric__Có thể chuyển lỗ đến năm,numeric__Số lỗ phát sinh,numeric__Đã chuyển lỗ đến ngày 31 tháng 12 năm2023,numeric__Số lỗ được chuyển trong năm,numeric__Đã chuyển lỗ đến ngày 31 tháng 12 năm 2024,numeric__Chưa chuyển lỗ tại ngày 31 tháng 12 năm2024
,,,,VND,VND,VND,VND,VND,,,,,,
2021,2021,2021,2026,124.410.522.883,(43.582.731.734),-,(43.582.731.734),80.827.791.149,2026.0,124410522883.0,-43582731734.0,,-43582731734.0,80827791149.0
2024,2024,2024,2029,46.361.508.040,-,-,-,46.361.508.040,2029.0,46361508040.0,,,,46361508040.0
,,,,170.772.030.923,(43.582.731.734),-,(43.582.731.734),127.189.299.189,,170772030923.0,-43582731734.0,,-43582731734.0,127189299189.0
