row_label_raw,row_label_full,col_0,Số cuối năm,Số đầu năm,numeric__Số cuối năm,numeric__Số đầu năm
,,,VND,VND,,
Phải trả người bán,Phải trả người bán,Phải trả người bán,123.026.332.084,63.393.335.671,123026332084.0,63393335671.0
Công ty Cổ phần Thiết bị đo điện EMIC,Công ty Cổ phần Thiết bị đo điện EMIC,Công ty Cổ phần Thiết bị đo điện EMIC,122.929.420.444,63.393.335.671,122929420444.0,63393335671.0
Công ty TNHH S.A.S - CTAMAD,Công ty TNHH S.A.S - CTAMAD,Công ty TNHH S.A.S - CTAMAD,96.911.640,-,96911640.0,
Phải trả khác ngắn hạn,Phải trả khác ngắn hạn,Phải trả khác ngắn hạn,280.436.010.956,1.135.068.493,280436010956.0,1135068493.0
Công ty Cổ phần Tập đoàn GELEX,Công ty Cổ phần Tập đoàn GELEX,Công ty Cổ phần Tập đoàn GELEX,257.640.120.546,-,257640120546.0,
Công ty Cổ phần Máy tính - Truyền thông - Điều khiển 3C,Công ty Cổ phần Máy tính - Truyền thông - Điều khiển 3C,Công ty Cổ phần Máy tính - Truyền thông - Điều khiển 3C,15.000.000.000,-,15000000000.0,
Công ty Cổ phần GVI,Công ty Cổ phần GVI,Công ty Cổ phần GVI,7.500.000.000,-,7500000000.0,
Công ty Cổ phần Thiết bị đo điện EMIC,Công ty Cổ phần Thiết bị đo điện EMIC,Công ty Cổ phần Thiết bị đo điện EMIC,260.273.972,93.972.603,260273972.0,93972603.0
Công ty Cổ phần Chế tạo Điện cơ Hà Nội,Công ty Cổ phần Chế tạo Điện cơ Hà Nội,Công ty Cổ phần Chế tạo Điện cơ Hà Nội,35.616.438,1.041.095.890,35616438.0,1041095890.0
Phải trả khác dài hạn,Phải trả khác dài hạn,Phải trả khác dài hạn,1.972.508.498,2.630.011.334,1972508498.0,2630011334.0
Công ty Dây đồng Việt Nam CFT,Công ty Dây đồng Việt Nam CFT,Công ty Dây đồng Việt Nam CFT,1.972.508.498,2.630.011.334,1972508498.0,2630011334.0
Vay và nợ thuê tài chính ngắn hạn,Vay và nợ thuê tài chính ngắn hạn,Vay và nợ thuê tài chính ngắn hạn,440.000.000.000,70.000.000.000,440000000000.0,70000000000.0
Công ty Cổ phần Tập đoàn GELEX,Công ty Cổ phần Tập đoàn GELEX,Công ty Cổ phần Tập đoàn GELEX,190.000.000.000,-,190000000000.0,
Công ty Cổ phần Thiết bị đo điện EMIC,Công ty Cổ phần Thiết bị đo điện EMIC,Công ty Cổ phần Thiết bị đo điện EMIC,120.000.000.000,70.000.000.000,120000000000.0,70000000000.0
Công ty Cổ phần Chế tạo Điện Cơ Hà Nội,Công ty Cổ phần Chế tạo Điện Cơ Hà Nội,Công ty Cổ phần Chế tạo Điện Cơ Hà Nội,130.000.000.000,-,130000000000.0,
Vay và nợ thuê tài chính dài hạn,Vay và nợ thuê tài chính dài hạn,Vay và nợ thuê tài chính dài hạn,-,50.000.000.000,,50000000000.0
Công ty Cổ phần Chế tạo Điện Cơ Hà Nội,Công ty Cổ phần Chế tạo Điện Cơ Hà Nội,Công ty Cổ phần Chế tạo Điện Cơ Hà Nội,-,50.000.000.000,,50000000000.0
