row_label_raw,row_label_full,col_0,Số cuối năm,Số đầu năm,numeric__Số cuối năm,numeric__Số đầu năm
,,,VND,VND,,
a. Ngắn hạn,a. Ngắn hạn,a. Ngắn hạn,a. Ngắn hạn,a. Ngắn hạn,,
Cổ tức phải trả,a. Ngắn hạn > Cổ tức phải trả,Cổ tức phải trả,300.158.360.000,144.160.000,300158360000.0,144160000.0
Chi phí lãi vay,a. Ngắn hạn > Chi phí lãi vay,Chi phí lãi vay,18.176.959.209,1.521.240.640,18176959209.0,1521240640.0
Dư nợ thư tín dụng (LC),a. Ngắn hạn > Dư nợ thư tín dụng (LC),Dư nợ thư tín dụng (LC),,755.829.521.637,,755829521637.0
"Các khoản phải trả, phải nộp khác","a. Ngắn hạn > Các khoản phải trả, phải nộp khác","Các khoản phải trả, phải nộp khác",110.989.778,44.452.000,110989778.0,44452000.0
,,,318.446.308.987,757.539.374.277,318446308987.0,757539374277.0
b. Dài hạn,b. Dài hạn,b. Dài hạn,b. Dài hạn,b. Dài hạn,,
"Các khoản phải trả, phải nộp khác","b. Dài hạn > Các khoản phải trả, phải nộp khác","Các khoản phải trả, phải nộp khác",1.972.508.498,2.630.011.334,1972508498.0,2630011334.0
,,,1.972.508.498,2.630.011.334,1972508498.0,2630011334.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
Phải trả khác là các bên liên quan(Chi tiết trình bày tại Thuyết minh số 28),Trong đó: > Phải trả khác là các bên liên quan(Chi tiết trình bày tại Thuyết minh số 28),Phải trả khác là các bên liên quan(Chi tiết trình bày tại Thuyết minh số 28),282.408.519.454,3.765.079.827,282408519454.0,3765079827.0
