row_label_raw,row_label_full,col_0,Số cuối nămVND,Số đầu nămVND,numeric__Số cuối nămVND,numeric__Số đầu nămVND
a. Ngắn hạn,a. Ngắn hạn,a. Ngắn hạn,a. Ngắn hạn,a. Ngắn hạn,,
"Ký cược, ký quỹ","a. Ngắn hạn > Ký cược, ký quỹ","Ký cược, ký quỹ",3.249.684.932,205.000.000,3249684932.0,205000000.0
Phải thu tiền thuế GTGT nhập khẩu chờ hoàn,a. Ngắn hạn > Phải thu tiền thuế GTGT nhập khẩu chờ hoàn,Phải thu tiền thuế GTGT nhập khẩu chờ hoàn,2.947.719.917,-,2947719917.0,
Phải thu về lãi cho vay,a. Ngắn hạn > Phải thu về lãi cho vay,Phải thu về lãi cho vay,2.547.728.027,1.654.520.546,2547728027.0,1654520546.0
Tạm ứng,a. Ngắn hạn > Tạm ứng,Tạm ứng,60.000.000,60.000.000,60000000.0,60000000.0
Các khoản phải thu khác,a. Ngắn hạn > Các khoản phải thu khác,Các khoản phải thu khác,946.436.208,15.556.165,946436208.0,15556165.0
,,,9.751.569.084,1.935.076.711,9751569084.0,1935076711.0
b. Dài hạn,b. Dài hạn,b. Dài hạn,b. Dài hạn,b. Dài hạn,,
"Ký cược, ký quỹ","b. Dài hạn > Ký cược, ký quỹ","Ký cược, ký quỹ",10.000.000,10.000.000,10000000.0,10000000.0
,,,10.000.000,10.000.000,10000000.0,10000000.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
Phải thu khác là các bên liên quan(chi tiết trình bày tại Thuyết minh số 28),Trong đó: > Phải thu khác là các bên liên quan(chi tiết trình bày tại Thuyết minh số 28),Phải thu khác là các bên liên quan(chi tiết trình bày tại Thuyết minh số 28),2.520.547.944,1.654.520.546,2520547944.0,1654520546.0
