row_label_raw,row_label_full,col_0,Closing balance,Opening balance,numeric__Closing balance,numeric__Opening balance
,,,VND,VND,,
a. Short-term accrued expenses,a. Short-term accrued expenses,a. Short-term accrued expenses,a. Short-term accrued expenses,a. Short-term accrued expenses,,
Interest expenses,Interest expenses,Interest expenses,"123,312,226","7,323,934,900",,
LC banking charges,LC banking charges,LC banking charges,-,"9,351,262,584",,
Others,Others,Others,"253,023,125","898,890,887",,
,,,"376,335,351","17,574,088,371",,
b. Long-term accrued expenses,b. Long-term accrued expenses,b. Long-term accrued expenses,b. Long-term accrued expenses,b. Long-term accrued expenses,,
Other accruals,Other accruals,Other accruals,"1,271,185,764",-,,
,,,"1,271,185,764",-,,
