row_label_raw,row_label_full,Mr. Nguyen Van Tuan,Chairman,numeric__Chairman
Mr. Dang Phan Tuong,Mr. Dang Phan Tuong,Mr. Dang Phan Tuong,Member,
Mr. Do Duy Hung,Mr. Do Duy Hung,Mr. Do Duy Hung,Member,
Mr. Le Ba Tho,Mr. Le Ba Tho,Mr. Le Ba Tho,Member,
Mr. Nguyen Duc Luyen,Mr. Nguyen Duc Luyen,Mr. Nguyen Duc Luyen,Member (appointed on 27 March 2024),
Mr. Nguyen Trong Trung,Mr. Nguyen Trong Trung,Mr. Nguyen Trong Trung,Member (resigned on 27 March 2024),
