row_label_raw,row_label_full,col_0,Closing balance,Opening balance,numeric__Closing balance,numeric__Opening balance
Number of shares issued to the public,Number of shares issued to the public,Number of shares issued to the public,"300,000,000","300,000,000",,
Ordinary shares,Ordinary shares,Ordinary shares,"300,000,000","300,000,000",,
Number of outstanding shares in circulation,Number of outstanding shares in circulation,Number of outstanding shares in circulation,"300,000,000","300,000,000",,
Ordinary shares,Ordinary shares,Ordinary shares,"300,000,000","300,000,000",,
