row_label_raw,row_label_full,col_0,Closing balance,Opening balance,numeric__Closing balance,numeric__Opening balance
,,,VND,VND,,
"CFT Vina Copper Co., Ltd","CFT Vina Copper Co., Ltd","CFT Vina Copper Co., Ltd","200,000,000,000","30,000,000,000",,
Electrical Equipment Joint Stock Company,Electrical Equipment Joint Stock Company,Electrical Equipment Joint Stock Company,-,"225,000,000,000",,
GELEX Group Joint Stock Company,GELEX Group Joint Stock Company,GELEX Group Joint Stock Company,-,"150,000,000,000",,
,,,"200,000,000,000","405,000,000,000",,
