row_label_raw,row_label_full,col_0,Closing balance,Opening balance,numeric__Closing balance,numeric__Opening balance
USD,USD,USD,"1,929.05","560,235.90",1.92905,560.2359
Operating lease assets:,Operating lease assets:,Operating lease assets:,Operating lease assets:,Operating lease assets:,,
,,,Closing balance,Opening balance,,
,,,VND,VND,,
Within one year,Within one year,Within one year,"1,132,580,160","4,110,289,860",,
In the second to fifth year inclusive,In the second to fifth year inclusive,In the second to fifth year inclusive,-,"2,756,132,131",,
,,,"1,132,580,160","6,866,421,991",,
