row_label_raw,row_label_full,col_0,Current year,Prior year,numeric__Current year,numeric__Prior year
,,,VND,VND,,
Income of the Board of Directors (i),Income of the Board of Directors (i),Income of the Board of Directors (i),"1,960,000,000","3,005,000,000",,
Income of the Board of Executive Officers and other management members (ii),Income of the Board of Executive Officers and other management members (ii),Income of the Board of Executive Officers and other management members (ii),"3,729,414,286","2,206,625,000",,
Remuneration of the Board of Supervisors (ii),Remuneration of the Board of Supervisors (ii),Remuneration of the Board of Supervisors (ii),"240,000,000","240,000,000",,
,,,"5,929,414,286","5,451,625,000",,
