row_label_raw,row_label_full,Tại ngày 31/12/2024,Từ 1 năm trở xuống > VND,Trên 1 năm đến 5 năm > VND,Trên 5 năm > VND,Cộng > VND,numeric__Từ 1 năm trở xuống > VND,numeric__Trên 1 năm đến 5 năm > VND,numeric__Trên 5 năm > VND,numeric__Cộng > VND
Tiền,Tiền,Tiền,65.350.168.569,-,-,65.350.168.569,65350168569.0,,,65350168569.0
"Phải thu khách hàng, phải thu khác","Phải thu khách hàng, phải thu khác","Phải thu khách hàng, phải thu khác",81.733.794.230,120.000.000,-,81.853.794.230,81733794230.0,120000000.0,,81853794230.0
Các khoản cho vay,Các khoản cho vay,Các khoản cho vay,668.108.888.909,-,-,668.108.888.909,668108888909.0,,,668108888909.0
,,,815.192.851.708,120.000.000,-,815.312.851.708,815192851708.0,120000000.0,,815312851708.0
Tại ngày 01/01/2024,Tại ngày 01/01/2024,Tại ngày 01/01/2024,Tại ngày 01/01/2024,Tại ngày 01/01/2024,Tại ngày 01/01/2024,Tại ngày 01/01/2024,,,,
Tiền,Tại ngày 01/01/2024 > Tiền,Tiền,66.597.684.787,-,-,66.597.684.787,66597684787.0,,,66597684787.0
"Phải thu khách hàng, phải thu khác","Tại ngày 01/01/2024 > Phải thu khách hàng, phải thu khác","Phải thu khách hàng, phải thu khác",40.422.421.113,-,-,40.422.421.113,40422421113.0,,,40422421113.0
Các khoản cho vay,Tại ngày 01/01/2024 > Các khoản cho vay,Các khoản cho vay,303.582.700.000,-,-,303.582.700.000,303582700000.0,,,303582700000.0
,,,410.602.805.900,-,-,410.602.805.900,410602805900.0,,,410602805900.0
