row_label_raw,row_label_full,col_0,Year 2024,Year 2023,numeric__Year 2024,numeric__Year 2023
,,,VND,VND,,
Income from disposal and liquidation of fixed assets,Income from disposal and liquidation of fixed assets,Income from disposal and liquidation of fixed assets,"3,982,000","1,942,110,602",,
Income from showroom construction support,Income from showroom construction support,Income from showroom construction support,"2,398,746,150","1,627,425,000",,
Income from donated goods,Income from donated goods,Income from donated goods,"5,511,422,302","981,940,757",,
Others,Income from donated goods > Others,Others,"96,000","1,157,062,545",96.0,
,,,"7,914,246,452","5,708,538,904",,
