row_label_raw,row_label_full,col_0,Year 2024,Year 2023,numeric__Year 2024,numeric__Year 2023
,,,VND,VND,,
Interest expenses,Interest expenses,Interest expenses,-,"3,974,122,762",,
Loss on exchange difference in the year,Loss on exchange difference in the year,Loss on exchange difference in the year,"4,737,375,461","769,030,815",,
Loss on exchange difference at the year - end,Loss on exchange difference at the year - end,Loss on exchange difference at the year - end,"4,377,026,983","2,854,623,400",,
,,,"9,114,402,444","7,597,776,977",,
In which: Financial expenses paid to related parties(See detailed in Note 32),In which: Financial expenses paid to related parties(See detailed in Note 32),In which: Financial expenses paid to related parties(See detailed in Note 32),-,"2,174,975,343",,
