row_label_raw,row_label_full,col_0,31/12/2024 > Giá trị,31/12/2024 > Số có khả năng trả nợ,01/01/2024 > Giá trị,01/01/2024 > Số có khả năng trả nợ,numeric__31/12/2024 > Giá trị,numeric__31/12/2024 > Số có khả năng trả nợ,numeric__01/01/2024 > Giá trị,numeric__01/01/2024 > Số có khả năng trả nợ
,,,VND,VND,VND,VND,,,,
Bên khác,Bên khác,Bên khác,496.512.636.924,496.512.636.924,48.916.519.762,48.916.519.762,496512636924.0,496512636924.0,48916519762.0,48916519762.0
"- China DongFeng Motor Industry Import and Export CO.,LTD","- China DongFeng Motor Industry Import and Export CO.,LTD","- China DongFeng Motor Industry Import and Export CO.,LTD",492.637.358.594,492.637.358.594,47.981.437.950,47.981.437.950,492637358594.0,492637358594.0,47981437950.0,47981437950.0
- Đối tượng khác,- Đối tượng khác,- Đối tượng khác,3.875.278.330,3.875.278.330,935.081.812,935.081.812,3875278330.0,3875278330.0,935081812.0,935081812.0
,,,496.512.636.924,496.512.636.924,48.916.519.762,48.916.519.762,496512636924.0,496512636924.0,48916519762.0,48916519762.0
