row_label_raw,row_label_full,col_0,Year 2024,Year 2023,numeric__Year 2024,numeric__Year 2023
,,,VND,VND,,
Labor costs,Labor costs,Labor costs,"3,565,516,687","2,880,424,159",,
Depreciation expenses of fixed assets,Depreciation expenses of fixed assets,Depreciation expenses of fixed assets,"149,444,447","168,213,083",,
"Taxes, charges and fees","Taxes, charges and fees","Taxes, charges and fees","5,000,000","3,500,000",,
Outsourcing service costs,Outsourcing service costs,Outsourcing service costs,"154,867,403","150,785,764",,
Other expenses in Cash,Other expenses in Cash,Other expenses in Cash,"1,108,416,321","1,363,165,670",,
,,,"4,983,244,858","4,566,088,676",,
