row_label_raw,row_label_full,col_0,Year 2024,Year 2023,numeric__Year 2024,numeric__Year 2023
,,,VND,VND,,
Revenue from sale of goods,Revenue from sale of goods,Revenue from sale of goods,"385,295,301,779","228,964,309,748",,
Revenue from sale of finished products,Revenue from sale of finished products,Revenue from sale of finished products,"132,434,259,255","78,242,760,946",,
Other revenues,Other revenues,Other revenues,"3,680,987,661","3,526,716,555",,
,,,"521,410,548,695","310,733,787,249",,
In which: Revenue for related parties(See detailed in Note 32),In which: Revenue for related parties(See detailed in Note 32),In which: Revenue for related parties(See detailed in Note 32),-,"768,518,519",,
