row_label_raw,row_label_full,col_0,Year 2024,Year 2023,numeric__Year 2024,numeric__Year 2023
,,,VND,VND,,
Interest on deposits and loans,Interest on deposits and loans,Interest on deposits and loans,"24,628,910,115","8,971,878,101",,
Dividends or profits received (*),Dividends or profits received (*),Dividends or profits received (*),"86,767,928,109","318,822,993,407",,
Gain on exchange difference in the year,Gain on exchange difference in the year,Gain on exchange difference in the year,"171,649,351","526,334,243",,
Other Financial income,Other Financial income,Other Financial income,"2,024,643,680","1,984,994,632",,
,,,"113,593,131,255","330,306,200,383",,
In which: Financial income received from related parties,In which: Financial income received from related parties,In which: Financial income received from related parties,"86,767,928,109","318,822,993,407",,
