row_label_raw,row_label_full,col_0,Năm 2024,Năm 2023,numeric__Năm 2024,numeric__Năm 2023
,,,VND,VND,,
Doanh thu bán hàng và cung cấp dịch vụ,Doanh thu bán hàng và cung cấp dịch vụ,Doanh thu bán hàng và cung cấp dịch vụ,-,768.518.519,,768518519.0
Công ty Cổ phần Phát triển Dịch vụ Hoàng Giang,Công ty Cổ phần Phát triển Dịch vụ Hoàng Giang,Công ty Cổ phần Phát triển Dịch vụ Hoàng Giang,-,768.518.519,,768518519.0
Mua hàng - thuê văn phòng,Mua hàng - thuê văn phòng,Mua hàng - thuê văn phòng,630.000.000,630.000.000,630000000.0,630000000.0
Công ty Cổ phần Đầu tư Dịch vụ Tài chính Hoàng Huy,Công ty Cổ phần Đầu tư Dịch vụ Tài chính Hoàng Huy,Công ty Cổ phần Đầu tư Dịch vụ Tài chính Hoàng Huy,630.000.000,630.000.000,630000000.0,630000000.0
Doanh thu tài chính - nhận cổ tức,Doanh thu tài chính - nhận cổ tức,Doanh thu tài chính - nhận cổ tức,86.767.928.109,318.822.993.407,86767928109.0,318822993407.0
Công ty TNHH Pruksa Việt Nam,Công ty TNHH Pruksa Việt Nam,Công ty TNHH Pruksa Việt Nam,23.647.068.000,153.293.517.407,23647068000.0,153293517407.0
Công ty Cổ phần Tập đoàn Bất động sản CRV,Công ty Cổ phần Tập đoàn Bất động sản CRV,Công ty Cổ phần Tập đoàn Bất động sản CRV,63.120.860.109,165.529.476.000,63120860109.0,165529476000.0
Chi phí tài chính - Lãi tiền vay,Chi phí tài chính - Lãi tiền vay,Chi phí tài chính - Lãi tiền vay,-,2.174.975.343,,2174975343.0
Công ty TNHH Pruksa Việt Nam,Công ty TNHH Pruksa Việt Nam,Công ty TNHH Pruksa Việt Nam,-,2.174.975.343,,2174975343.0
Góp vốn trong năm,Góp vốn trong năm,Góp vốn trong năm,-,10.000.000.000,,10000000000.0
Công ty Cổ phần Phát triển Dịch vụ Hoàng Giang,Công ty Cổ phần Phát triển Dịch vụ Hoàng Giang,Công ty Cổ phần Phát triển Dịch vụ Hoàng Giang,-,10.000.000.000,,10000000000.0
