row_label_raw,row_label_full,col_0,col_1,360.000.000,303.000.000,numeric__col_1,numeric__360.000.000,numeric__303.000.000
Thù lao thành viên Ban kiểm soát,Thù lao thành viên Ban kiểm soát,Thù lao thành viên Ban kiểm soát,Thù lao thành viên Ban kiểm soát,Thù lao thành viên Ban kiểm soát,Thù lao thành viên Ban kiểm soát,,,
- Phòng Thị Thu Hương,Thù lao thành viên Ban kiểm soát > - Phòng Thị Thu Hương,- Phòng Thị Thu Hương,Trưởng Ban kiểm soát,60.000.000,51.000.000,,60000000.0,51000000.0
- Nguyễn Trọng Cường,Thù lao thành viên Ban kiểm soát > - Nguyễn Trọng Cường,- Nguyễn Trọng Cường,Thành viên Ban kiểm soát,36.000.000,30.000.000,,36000000.0,30000000.0
- Bùi Thị Trà,Thù lao thành viên Ban kiểm soát > - Bùi Thị Trà,- Bùi Thị Trà,Thành viên Ban kiểm soát,36.000.000,30.000.000,,36000000.0,30000000.0
,,,,132.000.000,111.000.000,,132000000.0,111000000.0
