row_label_raw,row_label_full,col_0,Year 2024,Year 2023,numeric__Year 2024,numeric__Year 2023
,,,VND,VND,,
Fines,Fines,Fines,"1,563,274","9,176,709",,
Other expenses,Other expenses,Other expenses,"1,224,346,250","781,229,414",,
,,,"1,225,909,524","790,406,123",,
