row_label_raw,row_label_full,col_0,Year 2024,Year 2023,numeric__Year 2024,numeric__Year 2023
,,,VND,VND,,
Cost of goods sold,Cost of goods sold,Cost of goods sold,"344,476,718,904","224,079,256,006",,
Cost of finished products sold,Cost of finished products sold,Cost of finished products sold,"119,729,316,989","76,246,578,451",,
Provision/(Reversal) for inventory devaluation,Provision/(Reversal) for inventory devaluation,Provision/(Reversal) for inventory devaluation,"1,310,036,014","(4,810,443,262)",,
Other operating costs,Other operating costs,Other operating costs,"3,281,052,768","2,979,344,323",,
,,,"468,797,124,675","298,494,735,518",,
