row_label_raw,row_label_full,col_0,Year 2024,Year 2023,numeric__Year 2024,numeric__Year 2023
,,,VND,VND,,
Cost of raw materials,Cost of raw materials,Cost of raw materials,"120,306,727,753","72,472,776,776",,
Labor costs,Labor costs,Labor costs,"8,283,739,483","5,324,268,680",,
Depreciation expenses of fixed assets,Depreciation expenses of fixed assets,Depreciation expenses of fixed assets,"996,463,298","1,059,184,448",,
Outsourcing service costs,Outsourcing service costs,Outsourcing service costs,"7,392,542,532","4,291,939,539",,
Other expenses in Cash,Other expenses in Cash,Other expenses in Cash,"19,620,858,155","20,847,664,175",,
,,,"156,600,331,221","103,995,833,618",,
