row_label_raw,row_label_full,col_0,Vốn cổ phần VND,Thặng dư vốn cổ phần VND,Vốn khác của chủ sở hữu VND,Lợi nhuận sau thuế chưa phân phối VND,Tổng VND,numeric__Vốn cổ phần VND,numeric__Thặng dư vốn cổ phần VND,numeric__Vốn khác của chủ sở hữu VND,numeric__Lợi nhuận sau thuế chưa phân phối VND,numeric__Tổng VND
Số dư tại ngày 1 tháng 1 năm 2020,Số dư tại ngày 1 tháng 1 năm 2020,Số dư tại ngày 1 tháng 1 năm 2020,11.689.464.470.000,11.084.356.541.079,(1.695.338.182.568),4.570.212.251.610,25.648.695.080.121,11689464470000.0,11084356541079.0,-1695338182568.0,4570212251610.0,25648695080121.0
Phát hành cổ phiếu,Phát hành cổ phiếu,Phát hành cổ phiếu,57.367.990.000,(60.000.000),-,-,57.307.990.000,57367990000.0,-60000000.0,,,57307990000.0
Lỗ thuần trong năm,Lỗ thuần trong năm,Lỗ thuần trong năm,-,-,-,(1.322.785.316.592),(1.322.785.316.592),,,,-1322785316592.0,-1322785316592.0
Cổ tức,Cổ tức,Cổ tức,-,-,-,(1.174.683.246.000),(1.174.683.246.000),,,,-1174683246000.0,-1174683246000.0
Số dư tại ngày 1 tháng 1 năm 2021,Số dư tại ngày 1 tháng 1 năm 2021,Số dư tại ngày 1 tháng 1 năm 2021,11.746.832.460.000,11.084.296.541.079,(1.695.338.182.568),2.072.743.689.018,23.208.534.507.529,11746832460000.0,11084296541079.0,-1695338182568.0,2072743689018.0,23208534507529.0
Phát hành cổ phiếu,Phát hành cổ phiếu,Phát hành cổ phiếu,58.514.460.000,(50.000.000),-,-,58.464.460.000,58514460000.0,-50000000.0,,,58464460000.0
Lợi nhuận thuần trong năm,Lợi nhuận thuần trong năm,Lợi nhuận thuần trong năm,-,-,-,1.725.926.701.022,1.725.926.701.022,,,,1725926701022.0,1725926701022.0
Cổ tức (Thuyết minh 16),Cổ tức (Thuyết minh 16),Cổ tức (Thuyết minh 16),-,-,-,(1.416.641.630.400),(1.416.641.630.400),,,,-1416641630400.0,-1416641630400.0
Số dư tại ngày 31 tháng 12 năm 2021,Số dư tại ngày 31 tháng 12 năm 2021,Số dư tại ngày 31 tháng 12 năm 2021,11.805.346.920.000,11.084.246.541.079,(1.695.338.182.568),2.382.028.759.640,23.576.284.038.151,11805346920000.0,11084246541079.0,-1695338182568.0,2382028759640.0,23576284038151.0
