row_label_raw,row_label_full,col_0,MH VND,MML VND,SHERPA VND,Tổng VND,numeric__MH VND,numeric__MML VND,numeric__SHERPA VND,numeric__Tổng VND
Số dư đầu năm,Số dư đầu năm,Số dư đầu năm,18.737.200.000.000,2.030.991.202.463,5.044.379.000.000,25.812.570.202.463,18737200000000.0,2030991202463.0,5044379000000.0,25812570202463.0
Tăng trong năm,Tăng trong năm,Tăng trong năm,-,-,1.683.500.000.000,1.683.500.000.000,,,1683500000000.0,1683500000000.0
Giảm trong năm,Giảm trong năm,Giảm trong năm,(3.450.000.020.000),-,-,(3.450.000.020.000),-3450000020000.0,,,-3450000020000.0
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,15.287.199.980.000,2.030.991.202.463,6.727.879.000.000,24.046.070.182.463,15287199980000.0,2030991202463.0,6727879000000.0,24046070182463.0
